condition_type,day_type,condition_value,end_station_name,return_count,end_lat,end_lng,total_returns_in_group,return_share
cold,weekday,cold,Damen Ave & Melrose Ave,139,41.9406,-87.6785,285975,0.0004860564734679605
cold,weekday,cold,Damen Ave & Ohio St,151,41.89239445296271,-87.67688512802124,285975,0.0005280181834076405
cold,weekday,cold,Damen Ave & Pershing Rd,17,41.823192,-87.676597,285975,5.944575574788006e-05
cold,weekday,cold,Damen Ave & Pierce Ave,759,41.90913973176558,-87.6775313230267,285975,0.0026540781536847627
cold,weekday,cold,Damen Ave & St Paul Ave,81,41.91301,-87.67778000000001,285975,0.0002832415420928403
cold,weekday,cold,Damen Ave & Sunnyside Ave,222,41.96325,-87.679258,285975,0.0007762916338840808
cold,weekday,cold,Damen Ave & Thomas St (Augusta Blvd),392,41.901315,-87.677409,285975,0.0013707491913628814
cold,weekday,cold,Damen Ave & Wabansia Ave,213,41.91227003510449,-87.67728471402764,285975,0.0007448203514293207
cold,weekday,cold,Damen Ave & Wellington Ave,177,41.93588,-87.67842000000002,285975,0.0006189352216102806
cold,weekday,cold,Damen Ave & Wicker Park Ave,96,41.90881520000001,-87.6771937,285975,0.00033569367951744034
cold,weekday,cold,Damen Ave/Coulter St,31,41.8492,-87.67564,285975,0.00010840108401084011
cold,weekday,cold,Dan Ryan Woods & 83rd St,1,41.742805,-87.680177,285975,3.4968091616400035e-06
cold,weekday,cold,Dauphin Ave & 103rd St,12,41.7072503677818,-87.60766267776489,285975,4.196170993968004e-05
cold,weekday,cold,Dauphin Ave & 87th St,4,41.73648,-87.601252,285975,1.3987236646560014e-05
cold,weekday,cold,Dayton St & North Ave,678,41.9105780349,-87.6494219288,285975,0.0023708366115919224
cold,weekday,cold,Dearborn Pkwy & Delaware Pl,1402,41.898969,-87.629912,285975,0.004902526444619285
cold,weekday,cold,Dearborn St & Adams St,1219,41.87936394102892,-87.62977936980188,285975,0.004262610368039164
cold,weekday,cold,Dearborn St & Adams St Corral,8,41.87939,-87.62988,285975,2.7974473293120028e-05
cold,weekday,cold,Dearborn St & Division St,254,41.9043,-87.62991,285975,0.0008881895270565609
cold,weekday,cold,Dearborn St & Erie St,1563,41.893992,-87.629318,285975,0.0054655127196433255
cold,weekday,cold,Dearborn St & Madison St,380,41.88206,-87.62963999999998,285975,0.0013287874814232013
cold,weekday,cold,Dearborn St & Maple St,340,41.90191999999999,-87.63026,285975,0.0011889151149576012
cold,weekday,cold,Dearborn St & Monroe St,1272,41.881319815,-87.6295209193,285975,0.0044479412536060844
cold,weekday,cold,Dearborn St & Van Buren St,482,41.876268,-87.629155,285975,0.0016854620159104817
cold,weekday,cold,Dearborn St & Washington St,114,41.88299,-87.6293,285975,0.0003986362444269604
cold,weekday,cold,Delano Ct & Roosevelt Rd,322,41.867491,-87.63219,285975,0.0011259725500480811
cold,weekday,cold,Desplaines St & Jackson Blvd,1113,41.87811890091227,-87.64394760131836,285975,0.003891948596905324
cold,weekday,cold,Desplaines St & Kinzie St,1513,41.888716036,-87.6444478533,285975,0.005290672261561325
cold,weekday,cold,Desplaines St & Randolph St,542,41.883703,-87.644238,285975,0.001895270565608882
cold,weekday,cold,Dodge Ave & Church St,56,42.048308,-87.698224,285975,0.0001958213130518402
cold,weekday,cold,Dodge Ave & Main St,39,42.03463185161588,-87.69918769598006,285975,0.00013637555730396014
cold,weekday,cold,Dodge Ave & Mulford St,32,42.023463,-87.699595,285975,0.00011189789317248011
cold,weekday,cold,Dorchester Ave & 49th St,87,41.805772,-87.592464,285975,0.0003042223970626803
cold,weekday,cold,Dorchester Ave & 53rd St,144,41.79943,-87.59227,285975,0.0005035405192761605
cold,weekday,cold,Dorchester Ave & 63rd St,74,41.78040564570001,-87.5914159893,285975,0.00025876387796136026
cold,weekday,cold,Doty Ave & 111th St,2,41.69501044938143,-87.59871482849121,285975,6.993618323280007e-06
cold,weekday,cold,Drake Ave & Addison St,131,41.947326,-87.717582,285975,0.00045808200017484046
cold,weekday,cold,Drake Ave & Montrose Ave,54,41.96115407569,-87.7165690733,285975,0.0001888276947285602
cold,weekday,cold,Drexel Ave & 60th St,469,41.785861,-87.604553,285975,0.0016400034968091616
cold,weekday,cold,DuSable Lake Shore Dr & Belmont Ave,475,41.940775,-87.639192,285975,0.0016609843517790017
cold,weekday,cold,DuSable Lake Shore Dr & Diversey Pkwy,326,41.932588,-87.636427,285975,0.0011399597866946411
cold,weekday,cold,DuSable Lake Shore Dr & Monroe St,376,41.880958,-87.616743,285975,0.0013148002447766413
cold,weekday,cold,DuSable Lake Shore Dr & North Blvd,329,41.911722,-87.626804,285975,0.0011504502141795611
cold,weekday,cold,DuSable Lake Shore Dr & Wellington Ave,369,41.936688449499705,-87.63682901859283,285975,0.0012903225806451613
cold,weekday,cold,DuSable Museum,40,41.79156801058,-87.6078521774,285975,0.00013987236646560014
cold,weekday,cold,Dusable Harbor,243,41.88697599432289,-87.61281299950515,285975,0.0008497246262785208
cold,weekday,cold,East End Ave & 87th St,2,41.73681521440671,-87.58280128240585,285975,6.993618323280007e-06
cold,weekday,cold,Eastlake Ter & Howard St,62,42.01920250193227,-87.66430288553238,285975,0.00021680216802168022
cold,weekday,cold,Eberhart Ave & 61st St,6,41.784071072761,-87.61448353528975,285975,2.098085496984002e-05
cold,weekday,cold,Eberhart Ave & 91st St,3,41.729285157254864,-87.6110315322876,285975,1.049042748492001e-05
cold,weekday,cold,Eckhart Park,402,41.89637337,-87.66098386,285975,0.0014057172829792814
cold,weekday,cold,Eddy/Seminary Corral,6,41.9461279,-87.6566721,285975,2.098085496984002e-05
cold,weekday,cold,Edgebrook Metra,9,41.99751,-87.76539,285975,3.147128245476003e-05
cold,weekday,cold,Eggleston Ave & 115th St,6,41.68507,-87.63361000000002,285975,2.098085496984002e-05
cold,weekday,cold,Eggleston Ave & 69th St,4,41.768898,-87.635876,285975,1.3987236646560014e-05
cold,weekday,cold,Eggleston Ave & 92nd St,6,41.727575659299575,-87.63482809066771,285975,2.098085496984002e-05
cold,weekday,cold,Elizabeth St & 47th St,3,41.80839,-87.656526,285975,1.049042748492001e-05
cold,weekday,cold,Elizabeth St & 92nd St,1,41.72679896370119,-87.65429019927979,285975,3.4968091616400035e-06
cold,weekday,cold,Elizabeth St & Fulton St,728,41.88678352528257,-87.65919419155264,285975,0.0025456770696739225
cold,weekday,cold,Elizabeth St & Randolph St,884,41.884336,-87.658902,285975,0.003091179298889763
cold,weekday,cold,Ellis Ave & 53rd St,577,41.79933626261,-87.6009581145,285975,0.002017658886266282
cold,weekday,cold,Ellis Ave & 55th St,1744,41.79430062054,-87.6014497734,285975,0.006098435177900166
cold,weekday,cold,Ellis Ave & 58th St,1138,41.788746136093295,-87.60133399414377,285975,0.003979368825946324
cold,weekday,cold,Ellis Ave & 60th St,2077,41.78509714636001,-87.6010727606,285975,0.007262872628726287
cold,weekday,cold,Ellis Ave & 83rd St,3,41.744123,-87.599034,285975,1.049042748492001e-05
cold,weekday,cold,Elmwood Ave & Austin St,37,42.02578400000001,-87.684107,285975,0.00012938193898068013
cold,weekday,cold,Elston Ave & Carmen Ave,20,41.97354,-87.74955,285975,6.993618323280007e-05
cold,weekday,cold,Elston Ave & Cortland St,922,41.91643343189861,-87.66674637967343,285975,0.0032240580470320832
cold,weekday,cold,Elston Ave & George St,60,41.934003,-87.690823,285975,0.0002098085496984002
cold,weekday,cold,Elston Ave & Henderson St,35,41.941499,-87.701051,285975,0.00012238832065740012
cold,weekday,cold,Elston Ave & Wabansia Ave,135,41.912919,-87.664169,285975,0.00047206923682140047
cold,weekday,cold,Emerald Ave & 28th St,115,41.84358000000001,-87.64536800000002,285975,0.0004021330535886004
cold,weekday,cold,Emerald Ave & 31st St,257,41.83819799627639,-87.64514298911445,285975,0.0008986799545414809
cold,weekday,cold,Evans Ave & 75th St,7,41.75849,-87.60641,285975,2.4477664131480024e-05
cold,weekday,cold,Evanston Civic Center,106,42.057044,-87.686554,285975,0.00037066177113384037
cold,weekday,cold,Ewing Ave & 106th St,6,41.70266,-87.53564,285975,2.098085496984002e-05
cold,weekday,cold,Ewing Ave & 97th St,2,41.71981999999999,-87.53542,285975,6.993618323280007e-06
cold,weekday,cold,Ewing Ave & 98th St,1,41.71781,-87.53504,285975,3.4968091616400035e-06
cold,weekday,cold,Ewing Ave & Burnham Greenway,10,41.70999,-87.5355,285975,3.4968091616400035e-05
cold,weekday,cold,Exchange Ave & 79th St,8,41.75211500633265,-87.55200700025293,285975,2.7974473293120028e-05
cold,weekday,cold,Fairbanks Ct & Grand Ave,1052,41.89184737210993,-87.62058019638062,285975,0.0036786432380452837
cold,weekday,cold,Fairbanks St & Superior St,691,41.895748,-87.620104,285975,0.0024162951306932424
cold,weekday,cold,Fairfield Ave & 44th St,26,41.813617,-87.6932272,285975,9.091703820264009e-05
cold,weekday,cold,Fairfield Ave & Pratt Blvd,18,42.0044482,-87.69859730000002,285975,6.294256490952006e-05
cold,weekday,cold,Fairfield Ave & Roosevelt Rd,13,41.866624,-87.694521,285975,4.5458519101320045e-05
cold,weekday,cold,Farragut Ave & Central Ave,12,41.97666,-87.76823,285975,4.196170993968004e-05
cold,weekday,cold,Federal St & Polk St,1307,41.87207763285,-87.6295437729,285975,0.004570329574263485
cold,weekday,cold,Field Blvd & South Water St,705,41.88634906269,-87.6175165471,285975,0.0024652504589562025
cold,weekday,cold,Field Museum,133,41.8653120005395,-87.61786701481803,285975,0.00046507561849812046
cold,weekday,cold,Financial Pl & Ida B Wells Dr,887,41.8750236280333,-87.6330940425396,285975,0.003101669726374683
cold,weekday,cold,Fort Dearborn Dr & 31st St,14,41.83855595291223,-87.60821812148446,285975,4.895532826296005e-05
cold,weekday,cold,Fort Dearborn Dr & 31st St*,43,41.83867628233386,-87.60883195345701,285975,0.00015036279395052015
cold,weekday,cold,Francisco Ave & 47th St,7,41.80849,-87.69673000000002,285975,2.4477664131480024e-05
cold,weekday,cold,Francisco Ave & 85th St,8,41.738902,-87.695518,285975,2.7974473293120028e-05
cold,weekday,cold,Francisco Ave & Bloomingdale Ave,35,41.9139595955414,-87.69938705732484,285975,0.00012238832065740012
cold,weekday,cold,Francisco Ave & Chicago Ave,124,41.895745,-87.698653,285975,0.00043360433604336043
cold,weekday,cold,Francisco Ave & Foster Ave,143,41.97563272521,-87.7014194389,285975,0.0005000437101145205
cold,weekday,cold,Francisco Ave & Hollywood Ave,5,41.984746,-87.701593,285975,1.7484045808200017e-05
cold,weekday,cold,Francisco Ave & Montrose Ave,69,41.9610471,-87.700901,285975,0.00024127983215316024
cold,weekday,cold,Franklin St & Adams St,442,41.879434091400135,-87.63550400733948,285975,0.0015455896494448815
cold,weekday,cold,Franklin St & Adams St (Temp),734,41.87943409140013,-87.63550400733948,285975,0.0025666579246437626
cold,weekday,cold,Franklin St & Adams St Corral,63,41.87942,-87.63558,285975,0.00022029897718332022
cold,weekday,cold,Franklin St & Chicago Ave,780,41.896792266987376,-87.63564033012628,285975,0.0027275111460792027
cold,weekday,cold,Franklin St & Chicago Ave*,117,41.89679,-87.63564,285975,0.0004091266719118804
cold,weekday,cold,Franklin St & Illinois St,1058,41.89102335487364,-87.63548087376064,285975,0.0036996240930151237
cold,weekday,cold,Franklin St & Jackson Blvd,1363,41.87770795589999,-87.6353211408,285975,0.004766150887315325
cold,weekday,cold,Franklin St & Lake St,1538,41.885837,-87.63549999999998,285975,0.005378092490602325
cold,weekday,cold,Franklin St & Madison St,107,41.88139,-87.63542000000001,285975,0.0003741585802954804
cold,weekday,cold,Franklin St & Monroe St,1830,41.88031616332084,-87.63518440237203,285975,0.006399160765801206
cold,weekday,cold,Franklin St & Washington St,322,41.88318,-87.63511,285975,0.0011259725500480811
cold,weekday,cold,Fulton Market,324,41.886871,-87.648089,285975,0.0011329661683713611
cold,weekday,cold,Glenwood Ave & Morse Ave,285,42.00797192287,-87.6655023944,285975,0.000996590611067401
cold,weekday,cold,Glenwood Ave & Touhy Ave,105,42.012701,-87.666058,285975,0.00036716496197220037
cold,weekday,cold,Grace St & Central Ave,14,41.9495327,-87.7672648,285975,4.895532826296005e-05
cold,weekday,cold,Grace St & Cicero Ave,11,41.94973,-87.74695,285975,3.846490077804004e-05
cold,weekday,cold,Grace/Sheffield Corral,3,41.9511586,-87.6546115,285975,1.049042748492001e-05
cold,weekday,cold,Granville Ave & Clark St,33,41.9944,-87.66983,285975,0.00011539470233412012
cold,weekday,cold,Granville Ave & Pulaski Rd,13,41.9924402,-87.72890720000001,285975,4.5458519101320045e-05
cold,weekday,cold,Green St & 86th St,1,41.73784847673341,-87.64489978551863,285975,3.4968091616400035e-06
cold,weekday,cold,Green St & Chicago Ave,146,41.89466827448534,-87.64995936930755,285975,0.0005105341375994405
cold,weekday,cold,Green St & Lake St,152,41.88558,-87.64841,285975,0.0005315149925692805
cold,weekday,cold,Green St & Madison St,1486,41.88185932803824,-87.64926373958588,285975,0.005196258414197045
cold,weekday,cold,Green St & Randolph St*,508,41.8836016120626,-87.64862672558314,285975,0.0017763790541131218
cold,weekday,cold,Green St & Washington Blvd,475,41.88318130575352,-87.64872461685994,285975,0.0016609843517790017
cold,weekday,cold,Greenview Ave & Diversey Pkwy,270,41.93258963429789,-87.66593635082245,285975,0.0009441384736428009
cold,weekday,cold,Greenview Ave & Fullerton Ave,451,41.92533,-87.6658,285975,0.0015770609318996416
cold,weekday,cold,Greenview Ave & Jarvis Ave,208,42.015962,-87.66857,285975,0.0007273363056211207
cold,weekday,cold,Greenwood Ave & 47th St,129,41.809835,-87.59938299999999,285975,0.00045108838185156045
cold,weekday,cold,Greenwood Ave & 79th St,4,41.75129139534884,-87.59752474418605,285975,1.3987236646560014e-05
cold,weekday,cold,Greenwood Ave & 97th St,3,41.71870315475741,-87.59703576564789,285975,1.049042748492001e-05
cold,weekday,cold,Griffin Museum of Science and Industry,134,41.79172820953,-87.583945009,285975,0.00046857242765976047
cold,weekday,cold,Hale Ave & 107th St,5,41.69920616812768,-87.66891896724701,285975,1.7484045808200017e-05
cold,weekday,cold,Halsted St & 104th St,10,41.70513978893236,-87.6424241065979,285975,3.4968091616400035e-05
cold,weekday,cold,Halsted St & 111th St,4,41.69226255589166,-87.64261186122894,285975,1.3987236646560014e-05
cold,weekday,cold,Halsted St & 119th St,1,41.67764,-87.64174,285975,3.4968091616400035e-06
cold,weekday,cold,Halsted St & 123rd St,1,41.67096,-87.64154,285975,3.4968091616400035e-06
cold,weekday,cold,Halsted St & 18th St,259,41.85750568031716,-87.64599144458771,285975,0.0009056735728647609
cold,weekday,cold,Halsted St & 21st St,171,41.85377981072743,-87.6466029882431,285975,0.0005979543666404406
cold,weekday,cold,Halsted St & 35th St,145,41.830661,-87.647172,285975,0.0005070373284378005
cold,weekday,cold,Halsted St & 37th St,52,41.827059,-87.64572,285975,0.00018183407640528018
cold,weekday,cold,Halsted St & 47th Pl,15,41.80813391481,-87.6456165545,285975,5.245213742460005e-05
cold,weekday,cold,Halsted St & 51st St,27,41.80183164049,-87.645213904,285975,9.44138473642801e-05
cold,weekday,cold,Halsted St & 56th St,3,41.79292964599,-87.6449900565,285975,1.049042748492001e-05
cold,weekday,cold,Halsted St & 59th St,3,41.787539,-87.644874,285975,1.049042748492001e-05
cold,weekday,cold,Halsted St & 63rd St,9,41.77938114228001,-87.6446208145,285975,3.147128245476003e-05
cold,weekday,cold,Halsted St & 69th St,29,41.76906172032,-87.6446135779,285975,0.0001014074656875601
cold,weekday,cold,Halsted St & 73rd St,12,41.76160543804393,-87.64416097666071,285975,4.196170993968004e-05
cold,weekday,cold,Halsted St & 78th St,5,41.75248701249013,-87.6439021574879,285975,1.7484045808200017e-05
cold,weekday,cold,Halsted St & 83rd St,2,41.74307,-87.64370000000001,285975,6.993618323280007e-06
cold,weekday,cold,Halsted St & 93rd St,3,41.72489,-87.64358,285975,1.049042748492001e-05
cold,weekday,cold,Halsted St & 96th St,23,41.71971218361882,-87.6430195569992,285975,8.042661071772008e-05
cold,weekday,cold,Halsted St & Archer Ave,162,41.847203,-87.646795,285975,0.0005664830841856806
cold,weekday,cold,Halsted St & Armitage Ave,184,41.91823000000001,-87.64878999999999,285975,0.0006434128857417606
cold,weekday,cold,Halsted St & Belden St,106,41.92365,-87.64894,285975,0.00037066177113384037
cold,weekday,cold,Halsted St & Clybourn Ave,1137,41.909668,-87.648128,285975,0.003975872016784684
cold,weekday,cold,Halsted St & Court Pl,33,41.883700000000005,-87.64721999999999,285975,0.00011539470233412012
cold,weekday,cold,Halsted St & Dickens Ave,471,41.919936,-87.64883,285975,0.0016469971151324416
cold,weekday,cold,Halsted St & Dickens Ave*,66,41.919936,-87.64883000000002,285975,0.00023078940466824023
cold,weekday,cold,Halsted St & Fulton St,943,41.88685835666811,-87.64802209919087,285975,0.0032974910394265233
cold,weekday,cold,Halsted St & Lake St,80,41.885760000000005,-87.64711,285975,0.0002797447329312003
cold,weekday,cold,Halsted St & Maxwell St,629,41.864883,-87.64707099999998,285975,0.002199492962671562
cold,weekday,cold,Halsted St & Melrose St,96,41.94112,-87.64907000000001,285975,0.00033569367951744034
cold,weekday,cold,Halsted St & North Branch St,78,41.89939028549696,-87.64854490756989,285975,0.00027275111460792027
cold,weekday,cold,Halsted St & Polk St,1100,41.87184,-87.64664,285975,0.003846490077804004
cold,weekday,cold,Halsted St & Roosevelt Rd,576,41.867324,-87.648625,285975,0.002014162077104642
cold,weekday,cold,Halsted St & Roscoe St,799,41.943667741716816,-87.64895781893892,285975,0.002793950520150363
cold,weekday,cold,Halsted St & Willow St,493,41.913865,-87.648755,285975,0.0017239269166885217
cold,weekday,cold,Halsted St & Wrightwood Ave,729,41.929143,-87.64907700000002,285975,0.0025491738788355625
cold,weekday,cold,Hamilton Park,3,41.76252,-87.63734000000001,285975,1.049042748492001e-05
cold,weekday,cold,Hamlin Ave & 62nd Pl,2,41.779953,-87.71782209999999,285975,6.993618323280007e-06
cold,weekday,cold,Hamlin Ave & Grand Ave,11,41.90403446332501,-87.72156312600833,285975,3.846490077804004e-05
cold,weekday,cold,Hampden Ct & Diversey Ave,120,41.9325593,-87.6423847,285975,0.0004196170993968004
cold,weekday,cold,Hampden Ct & Diversey Pkwy,177,41.93247,-87.64242,285975,0.0006189352216102806
cold,weekday,cold,Harding Ave & 26th St,5,41.844218,-87.723347,285975,1.7484045808200017e-05
cold,weekday,cold,Harding Ave & 31st St,2,41.83672,-87.72303000000001,285975,6.993618323280007e-06
cold,weekday,cold,Harding Ave & Chicago Ave,36,41.895313,-87.724738,285975,0.00012588512981904013
cold,weekday,cold,Harding Ave & Division St,8,41.9023453,-87.7250744,285975,2.7974473293120028e-05
cold,weekday,cold,Harlem Ave & Bloomingdale Ave,4,41.91203,-87.80577,285975,1.3987236646560014e-05
cold,weekday,cold,Harlem Ave & Irving Park Rd,9,41.95326,-87.80714,285975,3.147128245476003e-05
