end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,condition_type,condition_value,weekend_minus_weekday_share_under_weather,total_return_count_under_weather,end_lat,end_lng
Ashland Ave & 74th St,44.0,12.0,1.4581143400243108e-05,1.0133106802101269e-05,snow,no_snow,-4.448036598141839e-06,56.0,41.75923602425868,-87.66347408294678
Ashland Ave & 78th St,42.0,13.0,1.391836415477751e-05,1.097753236894304e-05,snow,no_snow,-2.94083178583447e-06,55.0,41.75220484941116,-87.66369938850403
Ashland Ave & Archer Ave,767.0,266.0,0.000254175840636056,0.00022461720077991145,snow,no_snow,-2.9558639856144527e-05,1033.0,41.83920868403,-87.6656098589
Ashland Ave & Augusta Blvd,4344.0,1375.0,0.001439556521151274,0.001161085154407437,snow,no_snow,-0.0002784713667438371,5719.0,41.89962082184989,-87.66838462985125
Ashland Ave & Belle Plaine Ave,1685.0,821.0,0.0005583915143047645,0.0006932733903770951,snow,no_snow,0.00013488187607233067,2506.0,41.9557944253819,-87.66915741480612
Ashland Ave & Blackhawk St,5203.0,2191.0,0.0017242202070787474,0.0018501364169503233,snow,no_snow,0.00012591620987157585,7394.0,41.907066,-87.667252
Ashland Ave & Chicago Ave,5014.0,1608.0,0.0016615875683822486,0.00135783631148157,snow,no_snow,-0.00030375125690067857,6622.0,41.89595435734305,-87.6677280664444
Ashland Ave & Division St,10093.0,3461.0,0.003344715462242129,0.0029225568868393743,snow,no_snow,-0.0004221585754027547,13554.0,41.90318794361149,-87.66894633544676
Ashland Ave & Grace St,3541.0,1476.0,0.0011734506540968374,0.001246372136658456,snow,no_snow,7.292148256161858e-05,5017.0,41.950771514725965,-87.66872750341331
Ashland Ave & Grand Ave,3510.0,1219.0,0.0011631775757921206,0.0010293547659801206,snow,no_snow,-0.00013382280981200003,4729.0,41.891072,-87.666611
Ashland Ave & Lake St,3492.0,1207.0,0.0011572125625829302,0.0010192216591780193,snow,no_snow,-0.00013799090340491094,4699.0,41.88592,-87.66717
Ashland Ave & McDowell Ave,182.0,73.0,6.031291133736922e-05,6.164306637944939e-05,snow,no_snow,1.3301550420801697e-06,255.0,41.809719,-87.663477
Ashland Ave & Pershing Rd,319.0,86.0,0.00010571328965176253,7.262059874839243e-05,snow,no_snow,-3.3092690903370106e-05,405.0,41.823465,-87.665577
Ashland Ave & Wellington Ave,4222.0,1810.0,0.0013991269871778728,0.001528410275983608,snow,no_snow,0.0001292832888057352,6032.0,41.936083,-87.669807
Ashland Ave & Wrightwood Ave,3839.0,1490.0,0.0012722047616712112,0.0012581940945942409,snow,no_snow,-1.4010667076970332e-05,5329.0,41.92882999871071,-87.6685067415486
Augusta Blvd & Laramie Ave,68.0,8.0,2.2534494345830257e-05,6.755404534734179e-06,snow,no_snow,-1.577908981109608e-05,76.0,41.8986607,-87.7554551
Austin Ave & Milwaukee Ave,114.0,45.0,3.777841699153896e-05,3.799915050787976e-05,snow,no_snow,2.2073351634080147e-07,159.0,41.98736,-87.77804999999998
Austin Blvd & Chicago Ave,72.0,38.0,2.3860052836761447e-05,3.208817153998735e-05,snow,no_snow,8.228118703225902e-06,110.0,41.894887,-87.774704
Austin Blvd & Lake St,231.0,105.0,7.655100285127631e-05,8.86646845183861e-05,snow,no_snow,1.2113681667109787e-05,336.0,41.88794379427211,-87.77427345514297
Austin Blvd & Madison St,185.0,68.0,6.130708020556761e-05,5.7420938545240524e-05,snow,no_snow,-3.8861416603270876e-06,253.0,41.880281,-87.774453
Ave L & 114th,91.0,11.0,3.015645566868461e-05,9.288681235259496e-06,snow,no_snow,-2.086777443342511e-05,102.0,41.68803,-87.53641
Avers Ave & 16th St,73.0,17.0,2.4191442459494247e-05,1.4355234636310131e-05,snow,no_snow,-9.836207823184116e-06,90.0,41.85909,-87.72121
Avers Ave & Belmont Ave,1887.0,728.0,0.0006253322180967896,0.0006147418126608103,snow,no_snow,-1.0590405435979269e-05,2615.0,41.939408,-87.723574
Avers Ave & Foster Ave,148.0,86.0,4.904566416445409e-05,7.262059874839243e-05,snow,no_snow,2.3574934583938337e-05,234.0,41.97541,-87.72451999999998
Avondale Ave & Irving Park Rd,2054.0,573.0,0.0006806742850931669,0.00048385584980033556,snow,no_snow,-0.00019681843529283132,2627.0,41.953393,-87.732002
Baltimore Ave & 133rd St,41.0,16.0,1.3586974532044714e-05,1.3510809069468358e-05,snow,no_snow,-7.616546257635645e-08,57.0,41.65349,-87.54703
Baltimore Ave & 87th St,52.0,20.0,1.7232260382105492e-05,1.6888511336835448e-05,snow,no_snow,-3.4374904527004397e-07,72.0,41.73733560041666,-87.54851460456847
Benson Ave & Church St,4558.0,1393.0,0.0015104739004160928,0.001176284814610589,snow,no_snow,-0.0003341890858055039,5951.0,42.048214,-87.683485
Bernard St & Elston Ave,736.0,277.0,0.00024390276233133925,0.00023390588201517096,snow,no_snow,-9.996880316168286e-06,1013.0,41.949923,-87.713949
Bernard St & Peterson Ave,171.0,65.0,5.666762548730844e-05,5.488766184471521e-05,snow,no_snow,-1.7799636425932296e-06,236.0,41.9904393,-87.715236
Big Marsh Park,127.0,121.0,4.208648208706533e-05,0.00010217549358785446,snow,no_snow,6.0089011500789125e-05,248.0,41.68587705562333,-87.57382392883301
Bissell St & Armitage Ave*,7547.0,3934.0,0.0025009974827644257,0.0033219701799555327,snow,no_snow,0.000820972697191107,11481.0,41.9182955629354,-87.65218332409859
Blackstone Ave & 59th St,6089.0,1853.0,0.0020178314128200064,0.0015647205753578043,snow,no_snow,-0.0004531108374622021,7942.0,41.787877,-87.590461
Blackstone Ave & Hyde Park Blvd,3057.0,1126.0,0.0010130580766941632,0.0009508231882638357,snow,no_snow,-6.223488843032756e-05,4183.0,41.802562,-87.590368
Blue Island Ave & 18th St,3295.0,1501.0,0.001091928806904569,0.0012674827758295004,snow,no_snow,0.00017555396892493134,4796.0,41.857556,-87.661535
Bosworth Ave & Howard St,513.0,198.0,0.00017000287646192532,0.00016719626223467093,snow,no_snow,-2.806614227254399e-06,711.0,42.019537,-87.669563
Bradley Park,45.0,13.0,1.4912533022975906e-05,1.097753236894304e-05,snow,no_snow,-3.935000654032865e-06,58.0,41.717878301935,-87.56459176540375
Broadway & Argyle St,4160.0,1999.0,0.0013785808305684392,0.001688006708116703,snow,no_snow,0.00030942587754826376,6159.0,41.97423,-87.65977350000001
Broadway & Barry Ave,11703.0,6152.0,0.0038782527548419338,0.005194906087210583,snow,no_snow,0.0013166533323686496,17855.0,41.93758231600629,-87.6440978050232
Broadway & Belmont Ave,9083.0,4113.0,0.0030100119432820032,0.0034731223564202097,snow,no_snow,0.00046311041313820646,13196.0,41.94010600392988,-87.6454510048789
Broadway & Berwyn Ave,4841.0,2122.0,0.0016042571636494746,0.001791871052838241,snow,no_snow,0.00018761388918876634,6963.0,41.97836100000001,-87.659789
Broadway & Cornelia Ave,12882.0,6203.0,0.004268961120043903,0.005237971791119514,snow,no_snow,0.0009690106710756111,19085.0,41.945529,-87.646439
Broadway & Cuyler Ave,319.0,197.0,0.00010571328965176253,0.00016635183666782917,snow,no_snow,6.063854701606664e-05,516.0,41.955417,-87.6515
Broadway & Granville Ave,4220.0,2295.0,0.001398464207932407,0.0019379566759018677,snow,no_snow,0.0005394924679694606,6515.0,41.9947796884,-87.6602845349
Broadway & Oakdale Ave,2577.0,1430.0,0.0008539910577824201,0.0012075285605837344,snow,no_snow,0.00035353750280131427,4007.0,41.93558083163717,-87.64404965678466
Broadway & Ridge Ave,3151.0,1634.0,0.0010442087012310461,0.001379791376219456,snow,no_snow,0.00033558267498840985,4785.0,41.9840446107,-87.6602738295
Broadway & Roscoe Ave,587.0,285.0,0.00019452570854415236,0.00024066128654990512,snow,no_snow,4.613557800575276e-05,872.0,41.94360000000001,-87.64532000000001
Broadway & Sheridan Rd,8764.0,4187.0,0.0029042986536302407,0.003535609848366501,snow,no_snow,0.0006313111947362604,12951.0,41.952833,-87.649993
Broadway & Sunnyside Ave,1675.0,782.0,0.0005550776180774365,0.000660340793270266,snow,no_snow,0.00010526317519282951,2457.0,41.963419,-87.656069
Broadway & Thorndale Ave,4058.0,2213.0,0.0013447790890496938,0.0018687137794208422,snow,no_snow,0.0005239346903711485,6271.0,41.98974251144,-87.6601406209
Broadway & Waveland Ave,12311.0,5738.0,0.004079737645463475,0.00484531390253809,snow,no_snow,0.0007655762570746147,18049.0,41.949074,-87.648636
Broadway & Wilson Ave,6529.0,2851.0,0.0021636428468224376,0.002407457291065893,snow,no_snow,0.00024381444424345557,9380.0,41.965221,-87.658139
Buckingham Fountain,6282.0,3580.0,0.002081789610007436,0.003023043529293545,snow,no_snow,0.000941253919286109,9862.0,41.87130745884732,-87.62309887518705
Budlong Woods Library,441.0,249.0,0.00014614282362516388,0.00021026196614360132,snow,no_snow,6.411914251843744e-05,690.0,41.98366470886,-87.6964225611
Burley Ave & 85th St,42.0,21.0,1.391836415477751e-05,1.773293690367722e-05,snow,no_snow,3.8145727488997105e-06,63.0,41.74117,-87.54518
Burling St & Armitage Ave,596.0,354.0,0.00019750821514874755,0.00029892665066198743,snow,no_snow,0.00010141843551323988,950.0,41.91808,-87.64728
Burling St & Diversey Pkwy,7203.0,3416.0,0.002386999452544343,0.0028845577363314943,snow,no_snow,0.0004975582837871513,10619.0,41.93314,-87.64776
Burnham Greenway & 105th St,61.0,39.0,2.0214766986700673e-05,3.2932597106829126e-05,snow,no_snow,1.2717830120128453e-05,100.0,41.7045750872071,-87.52823173999786
Burnham Greenway & 112th St,118.0,93.0,3.910397548247015e-05,7.853157771628483e-05,snow,no_snow,3.942760223381468e-05,211.0,41.69177385116831,-87.53043115139008
Burnham Harbor,5018.0,3537.0,0.0016629131268731797,0.002986733229919349,snow,no_snow,0.0013238201030461691,8555.0,41.85741178707404,-87.61379152536392
California & 16th St,156.0,95.0,5.169678114631647e-05,8.022042884996838e-05,snow,no_snow,2.8523647703651914e-05,251.0,41.859228,-87.695562
California Ave & 21st St,681.0,236.0,0.00022567633308103537,0.0001992844337746583,snow,no_snow,-2.6391899306377073e-05,917.0,41.8537957934734,-87.69582286477088
California Ave & 23rd Pl,358.0,117.0,0.00011863748493834165,9.879779132048736e-05,snow,no_snow,-1.9839693617854285e-05,475.0,41.84910969176,-87.69513980680001
California Ave & 26th St,159.0,19.0,5.269095001451486e-05,1.6044085769993674e-05,snow,no_snow,-3.664686424452119e-05,178.0,41.8436799145765,-87.69496858119965
California Ave & 36th St,57.0,19.0,1.888920849576948e-05,1.6044085769993674e-05,snow,no_snow,-2.8451227257758045e-06,76.0,41.828098,-87.694684
California Ave & 41st St,218.0,88.0,7.224293775574994e-05,7.430944988207597e-05,snow,no_snow,2.0665121263260236e-06,306.0,41.81867,-87.69441
California Ave & 71st St,109.0,33.0,3.612146887787497e-05,2.786604370577849e-05,snow,no_snow,-8.255425172096482e-06,142.0,41.764748,-87.693121
California Ave & Altgeld St,2112.0,909.0,0.0006998948832116691,0.0007675828402591711,snow,no_snow,6.768795704750199e-05,3021.0,41.92669,-87.697668
California Ave & Byron St,1699.0,771.0,0.0005630309690230237,0.0006510521120350065,snow,no_snow,8.802114301198287e-05,2470.0,41.95216219326,-87.698051113
California Ave & Cortez St,3668.0,1610.0,0.0012155371361839027,0.0013595251626152536,snow,no_snow,0.00014398802643135087,5278.0,41.900363,-87.696704
California Ave & Division St,2276.0,1232.0,0.000754242781339848,0.0010403322983490635,snow,no_snow,0.0002860895170092155,3508.0,41.903029,-87.697474
California Ave & Fletcher St,2111.0,904.0,0.0006995634935889364,0.0007633607124249623,snow,no_snow,6.379721883602589e-05,3015.0,41.93842879148,-87.698007756
California Ave & Francis Pl,2597.0,1336.0,0.0008606188502370761,0.001128152557300608,snow,no_snow,0.0002675337070635318,3933.0,41.91849116331977,-87.69742283132375
California Ave & Granville Ave,817.0,297.0,0.00027074532177269586,0.0002507943933520064,snow,no_snow,-1.9950928420689473e-05,1114.0,41.9941803,-87.6995596
California Ave & Lake St,568.0,111.0,0.0001882293057122292,9.373123791943673e-05,snow,no_snow,-9.449806779279247e-05,679.0,41.88445395657,-87.6962981368
California Ave & Madison St,134.0,50.0,4.440620944619492e-05,4.2221278342088616e-05,snow,no_snow,-2.1849311041063037e-06,184.0,41.88098,-87.69598
California Ave & Marquette Rd,73.0,32.0,2.4191442459494247e-05,2.7021618138936715e-05,snow,no_snow,2.830175679442468e-06,105.0,41.771611,-87.693331
California Ave & Milwaukee Ave,7111.0,3040.0,0.002356511607252926,0.0025670537231989882,snow,no_snow,0.0002105421159460624,10151.0,41.922695,-87.697153
California Ave & Montrose Ave,2199.0,1108.0,0.0007287257803894226,0.0009356235280606838,snow,no_snow,0.00020689774767126121,3307.0,41.961068,-87.69543899999998
California Ave & North Ave,2418.0,1130.0,0.0008013001077679053,0.0009542008905312028,snow,no_snow,0.00015290078276329752,3548.0,41.910044,-87.697167
California Ave & Touhy Ave,214.0,73.0,7.091737926481875e-05,6.164306637944939e-05,snow,no_snow,-9.274312885369367e-06,287.0,42.0120368,-87.7004371
California Ave & Winona St,329.0,85.0,0.0001090271858790905,7.177617318155066e-05,snow,no_snow,-3.725101269753985e-05,414.0,41.97471199999999,-87.697852
Calumet Ave & 18th St,5190.0,2787.0,0.001719912141983221,0.0023534140547880195,snow,no_snow,0.0006335019128047984,7977.0,41.85761755293753,-87.61941075325012
Calumet Ave & 21st St,3408.0,1485.0,0.0011293758342733752,0.001253971966760032,snow,no_snow,0.00012459613248665688,4893.0,41.85418424947,-87.6191537415
Calumet Ave & 33rd St,2725.0,891.0,0.0009030367219468743,0.0007523831800560192,snow,no_snow,-0.00015065354189085515,3616.0,41.83480568947368,-87.61795095789473
Calumet Ave & 35th St,907.0,428.0,0.0003005703878186477,0.0003614141426082786,snow,no_snow,6.08437547896309e-05,1335.0,41.831379,-87.618034
Calumet Ave & 51st St,451.0,171.0,0.00014945671985249184,0.00014439677192994307,snow,no_snow,-5.059947922548771e-06,622.0,41.80229465088,-87.6180535802
Calumet Park,87.0,64.0,2.883089717775342e-05,5.404323627787343e-05,snow,no_snow,2.5212339100120012e-05,151.0,41.71370983035615,-87.53084421157837
Campbell Ave & 51st St,77.0,35.0,2.5517000950425438e-05,2.9554894839462032e-05,snow,no_snow,4.0378938890365945e-06,112.0,41.80094,-87.68676
Campbell Ave & Augusta Blvd,1883.0,673.0,0.0006240066596058584,0.0005682984064845128,snow,no_snow,-5.570825312134562e-05,2556.0,41.899578,-87.689497
Campbell Ave & Fullerton Ave,1583.0,858.0,0.0005245897727860191,0.0007245171363502407,snow,no_snow,0.00019992736356422161,2441.0,41.92463247165,-87.6893070063
Campbell Ave & Irving Park Rd,485.0,200.0,0.00016072396702540697,0.00016888511336835447,snow,no_snow,8.16114634294749e-06,685.0,41.953634,-87.690782
Campbell Ave & Montrose Ave,2355.0,930.0,0.000780422561535739,0.0007853157771628483,snow,no_snow,4.8932156271092216e-06,3285.0,41.96152399999999,-87.69117699999998
Campbell Ave & North Ave,3793.0,1552.0,0.0012569608390255024,0.0013105484797384308,snow,no_snow,5.3587640712928365e-05,5345.0,41.910535,-87.689556
Canal St & Adams St,18939.0,1700.0,0.006276188064936459,0.001435523463631013,snow,no_snow,-0.004840664601305446,20639.0,41.879255,-87.639904
Canal St & Harrison St,2364.0,396.0,0.0007834050681403342,0.00033439252446934185,snow,no_snow,-0.0004490125436709924,2760.0,41.874255,-87.639573
Canal St & Jackson Blvd,10508.0,817.0,0.00348224215567624,0.000689895688109728,snow,no_snow,-0.0027923464675665122,11325.0,41.87812864569744,-87.63996997065593
Canal St & Madison St,25460.0,2506.0,0.008437179794777034,0.0021161304705054817,snow,no_snow,-0.006321049324271552,27966.0,41.882409,-87.639767
Canal St & Monroe St,8298.0,650.0,0.002749871089436757,0.000548876618447152,snow,no_snow,-0.0022009944709896053,8948.0,41.8829056,-87.6397409
Canal St & Taylor St,3604.0,1292.0,0.0011943282003290035,0.00109099783235957,snow,no_snow,-0.00010333036796943357,4896.0,41.870257,-87.639474
Cannon Dr & Fullerton Ave,2727.0,2075.0,0.0009036995011923399,0.0017521830511966778,snow,no_snow,0.0008484835500043379,4802.0,41.9267559875,-87.6344287848
Carpenter St & Fulton St,849.0,180.0,0.0002813497897001454,0.00015199660203151904,snow,no_snow,-0.00012935318766862637,1029.0,41.88668,-87.65315
Carpenter St & Huron St,5856.0,1965.0,0.0019406176307232646,0.0016592962388440827,snow,no_snow,-0.00028132139187918184,7821.0,41.894556,-87.65344900000001
Central & Elston,104.0,40.0,3.4464520764210984e-05,3.3777022673670896e-05,snow,no_snow,-6.874980905400879e-07,144.0,41.9855,-87.7682
Central Ave & Altgeld St,167.0,58.0,5.534206699637725e-05,4.89766828768228e-05,snow,no_snow,-6.365384119554453e-06,225.0,41.9258119,-87.7663685
Central Ave & Chicago Ave,98.0,66.0,3.2476183027814196e-05,5.573208741155698e-05,snow,no_snow,2.325590438374278e-05,164.0,41.894958,-87.764902
Central Ave & Lake St,111.0,65.0,3.6784248123340564e-05,5.488766184471521e-05,snow,no_snow,1.8103413721374643e-05,176.0,41.887664,-87.765469
Central Ave & Madison St,53.0,26.0,1.756365000483829e-05,2.195506473788608e-05,snow,no_snow,4.391414733047793e-06,79.0,41.880121,-87.763238
Central Ave & Parker Ave,126.0,29.0,4.175509246433253e-05,2.44883414384114e-05,snow,no_snow,-1.7266751025921134e-05,155.0,41.9301785,-87.7661217
Central Ave & Roscoe St,89.0,18.0,2.9493676423219012e-05,1.5199660203151903e-05,snow,no_snow,-1.429401622006711e-05,107.0,41.942275,-87.76695
Central Ave & Wellington Ave,80.0,25.0,2.651116981862383e-05,2.1110639171044308e-05,snow,no_snow,-5.400530647579523e-06,105.0,41.934905002777775,-87.76676849259259
Central Park & Augusta Blvd,225.0,100.0,7.456266511487952e-05,8.444255668417723e-05,snow,no_snow,9.87989156929771e-06,325.0,41.8989108,-87.7164901
Central Park Ave & 24th St,170.0,86.0,5.6336235864575644e-05,7.262059874839243e-05,snow,no_snow,1.628436288381678e-05,256.0,41.8481,-87.715068
Central Park Ave & Ardmore Ave,355.0,137.0,0.00011764331607014326,0.00011568630265732282,snow,no_snow,-1.957013412820437e-06,492.0,41.9866081,-87.7187674
Central Park Ave & Bloomingdale Ave,1548.0,663.0,0.0005129911359903712,0.0005598541508160951,snow,no_snow,4.686301482572394e-05,2211.0,41.914166,-87.716755
Central Park Ave & Douglas Blvd,60.0,27.0,1.9883377363967873e-05,2.2799490304727855e-05,snow,no_snow,2.9161129407599824e-06,87.0,41.86235,-87.71587
Central Park Ave & Elbridge Ave,2023.0,1048.0,0.0006704012067884501,0.0008849579940501775,snow,no_snow,0.00021455678726172735,3071.0,41.93533728263,-87.71688929350002
Central Park Ave & North Ave,839.0,347.0,0.0002780358934728174,0.000293015671694095,snow,no_snow,1.4979778221277601e-05,1186.0,41.90965687563,-87.7166319516
Central Park Ave & Ogden Ave,325.0,181.0,0.00010770162738815932,0.0001528410275983608,snow,no_snow,4.5139400210201475e-05,506.0,41.854063503874464,-87.71511733531952
Central Park Ave & Ohio St,83.0,52.0,2.7505338686822225e-05,4.391012947577216e-05,snow,no_snow,1.6404790788949938e-05,135.0,41.8918718,-87.7163879
Central Park Ave & Washington Blvd,65.0,54.0,2.1540325477631863e-05,4.559898060945571e-05,snow,no_snow,2.4058655131823847e-05,119.0,41.8827476,-87.7153994
Central Park Blvd & 5th Ave,151.0,107.0,5.003983303265248e-05,9.035353565206965e-05,snow,no_snow,4.031370261941717e-05,258.0,41.875679,-87.71547
Central St & Girard Ave,591.0,311.0,0.00019585126703508356,0.0002626163512877912,snow,no_snow,6.676508425270764e-05,902.0,42.064313,-87.686152
Central St Metra,824.0,426.0,0.00027306504913182547,0.00035972529147459503,snow,no_snow,8.666024234276956e-05,1250.0,42.063598,-87.69873
Cherry Ave & Blackhawk St,1642.0,150.0,0.0005441417605272542,0.00012666383502626586,snow,no_snow,-0.0004174779255009883,1792.0,41.907221,-87.655618
Chicago Ave & Sheridan Rd,3429.0,1455.0,0.0011363350163507639,0.0012286391997547788,snow,no_snow,9.230418340401493e-05,4884.0,42.050491,-87.677821
Chicago Ave & Washington St,1934.0,827.0,0.0006409075303652311,0.0006983399437781458,snow,no_snow,5.7432413412914635e-05,2761.0,42.032562,-87.679101
Chicago State University,172.0,29.0,5.699901511004124e-05,2.44883414384114e-05,snow,no_snow,-3.251067367162984e-05,201.0,41.71896342165455,-87.60829567909241
Christiana Ave & Lawrence Ave,1360.0,501.0,0.00045068988691660515,0.00042305720898772796,snow,no_snow,-2.7632677928877188e-05,1861.0,41.96835449363001,-87.7118306675
Cicero Ave & Flournoy St,41.0,10.0,1.3586974532044714e-05,8.444255668417724e-06,snow,no_snow,-5.14271886362699e-06,51.0,41.87213100000001,-87.746619
Cicero Ave & Lake St,42.0,16.0,1.391836415477751e-05,1.3510809069468358e-05,snow,no_snow,-4.075550853091532e-07,58.0,41.886841,-87.745261
Cicero Ave & Roscoe Ave,146.0,63.0,4.8382884918988494e-05,5.319881071103166e-05,snow,no_snow,4.815925792043166e-06,209.0,41.942427,-87.747315
Cicero Ave & Wellington Ave,61.0,19.0,2.0214766986700673e-05,1.6044085769993674e-05,snow,no_snow,-4.170681216706998e-06,80.0,41.93515,-87.74636
Cicero Ave & Wrightwood Ave,224.0,113.0,7.423127549214673e-05,9.542008905312028e-05,snow,no_snow,2.1188813560973555e-05,337.0,41.9279057,-87.7467295
Cityfront Plaza Dr & Pioneer Ct,7826.0,2983.0,0.0025934551875068765,0.002518921465889007,snow,no_snow,-7.453372161786952e-05,10809.0,41.890573,-87.622072
Claremont Ave & Hirsch St,1537.0,594.0,0.0005093458501403104,0.0005015887867040128,snow,no_snow,-7.75706343629761e-06,2131.0,41.907781,-87.685854
Clarendon Ave & Gordon Ter,8943.0,3948.0,0.0029636173960994115,0.003333792137891317,snow,no_snow,0.0003701747417919057,12891.0,41.95786652415175,-87.64950513839722
Clarendon Ave & Junior Ter,7259.0,3802.0,0.00240555727141738,0.0032105060051324185,snow,no_snow,0.0008049487337150386,11061.0,41.961004,-87.649603
Clarendon Ave & Leland Ave,4427.0,2194.0,0.0014670618598380963,0.0018526696936508487,snow,no_snow,0.0003856078338127524,6621.0,41.967968,-87.65000100000002
Clark St & 9th St (AMLI),2774.0,1171.0,0.0009192748134607814,0.0009888223387717154,snow,no_snow,6.954752531093406e-05,3945.0,41.870816,-87.631246
Clark St & Arlington Pl,2549.0,1466.0,0.0008447121483459018,0.0012379278809900383,snow,no_snow,0.0003932157326441365,4015.0,41.926939727841415,-87.64147979309305
Clark St & Armitage Ave,15152.0,8544.0,0.0050212155636473535,0.0072147720430961034,snow,no_snow,0.00219355647944875,23696.0,41.918305755768,-87.63628183370878
Clark St & Berwyn Ave,7166.0,3630.0,0.0023747380365032296,0.0030652648076356336,snow,no_snow,0.0006905267711324039,10796.0,41.97802884484359,-87.66836255860282
Clark St & Bryn Mawr Ave,4882.0,2359.0,0.0016178441381815194,0.001991999912179741,snow,no_snow,0.00037415577399822156,7241.0,41.983593,-87.669154
Clark St & Chicago Ave,7667.0,3059.0,0.0025407642374923613,0.0025830978089689816,snow,no_snow,4.233357147662023e-05,10726.0,41.89675,-87.63089
Clark St & Columbia Ave,1567.0,676.0,0.0005192875388222943,0.0005708316831850381,snow,no_snow,5.154414436274381e-05,2243.0,42.00445062934,-87.6724024047
Clark St & Drummond Pl,10073.0,4685.0,0.0033380876697874733,0.003956133780653704,snow,no_snow,0.0006180461108662304,14758.0,41.931248,-87.644336
Clark St & Eddy St,1425.0,752.0,0.000472230212394237,0.0006350080262650128,snow,no_snow,0.0001627778138707758,2177.0,41.94628,-87.65627
Clark St & Elm St,20280.0,8317.0,0.006720581549021142,0.007023087439423021,snow,no_snow,0.0003025058904018796,28597.0,41.90301732164141,-87.63152289470456
Clark St & Elmdale Ave,1780.0,836.0,0.0005898735284643802,0.0007059397738797217,snow,no_snow,0.00011606624541534154,2616.0,41.99086044812557,-87.66972362995148
Clark St & Fletcher St,496.0,266.0,0.00016436925287546776,0.00022461720077991145,snow,no_snow,6.024794790444369e-05,762.0,41.93894,-87.65030999999999
Clark St & Grace St,6607.0,3526.0,0.002189491237395596,0.0029774445486840896,snow,no_snow,0.0007879533112884938,10133.0,41.95078,-87.659172
Clark St & Ida B Wells Dr,6017.0,1203.0,0.001993971359983245,0.0010158439569106523,snow,no_snow,-0.0009781274030725925,7220.0,41.8759326655,-87.6305845355
Clark St & Jarvis Ave,870.0,397.0,0.0002883089717775342,0.00033523695003618366,snow,no_snow,4.692797825864948e-05,1267.0,42.015963000000006,-87.675005
Clark St & Lake St,13925.0,3472.0,0.004614600496554211,0.0029318455680746335,snow,no_snow,-0.0016827549284795774,17397.0,41.88602073203813,-87.63087535800302
Clark St & Leland Ave,5347.0,2564.0,0.0017719403127522703,0.0021651071533823046,snow,no_snow,0.00039316684063003425,7911.0,41.96708784150231,-87.66729089029786
Clark St & Lincoln Ave,14264.0,8760.0,0.004726941578660629,0.007397167965533926,snow,no_snow,0.002670226386873297,23024.0,41.915689,-87.6346
Clark St & Lunt Ave,2821.0,760.0,0.0009348501257292229,0.0006417634307997471,snow,no_snow,-0.00029308669492947585,3581.0,42.00901118058077,-87.67411172389984
Clark St & Montrose Ave,4736.0,2087.0,0.0015694612532625308,0.0017623161579987789,snow,no_snow,0.00019285490473624806,6823.0,41.961588,-87.666036
Clark St & Newport St,10985.0,5836.0,0.0036403150057197848,0.004928067608088583,snow,no_snow,0.0012877526023687986,16821.0,41.94454,-87.654678
Clark St & North Ave,6575.0,3801.0,0.002178886769468146,0.003209661579565577,snow,no_snow,0.001030774810097431,10376.0,41.911974,-87.631942
Clark St & Schiller St,9632.0,4675.0,0.0031919448461623094,0.003947689524985286,snow,no_snow,0.0007557446788229766,14307.0,41.907993,-87.631501
Clark St & Schreiber Ave,2070.0,996.0,0.0006859765190568917,0.0008410478645744053,snow,no_snow,0.0001550713455175136,3066.0,41.999245,-87.671249
Clark St & Touhy Ave,551.0,261.0,0.00018259568212577163,0.00022039507294570259,snow,no_snow,3.779939081993095e-05,812.0,42.01256011541,-87.6743671152
Clark St & Washington St,98.0,23.0,3.2476183027814196e-05,1.9421788037360765e-05,snow,no_snow,-1.3054394990453432e-05,121.0,41.88301,-87.63100000000001
Clark St & Wellington Ave,8804.0,3725.0,0.002917554238539553,0.0031454852364856023,snow,no_snow,0.00022793099794604947,12529.0,41.9364968219,-87.6475386582
Clark St & Winnemac Ave,8642.0,4312.0,0.0028638691196568393,0.0036411630442217224,snow,no_snow,0.0007772939245648831,12954.0,41.97334764047304,-87.6678554713726
Clark St & Wrightwood Ave,11354.0,5581.0,0.0037625977765081875,0.004712739088543931,snow,no_snow,0.0009501413120357439,16935.0,41.929546,-87.643118
Clark/Eddy,543.0,292.0,0.00017994456514390926,0.00024657226551779755,snow,no_snow,6.662770037388829e-05,835.0,41.94659999999999,-87.65610000000001
Clark/Newport,356.0,189.0,0.00011797470569287605,0.00015959643213309498,snow,no_snow,4.162172644021893e-05,545.0,41.9449,-87.65460000000002
Clark/Newport Corral,570.0,412.0,0.0001888920849576948,0.0003479033335388102,snow,no_snow,0.00015901124858111544,982.0,41.9449411,-87.654611
Clark/Racine,135.0,63.0,4.473759906892771e-05,5.319881071103166e-05,snow,no_snow,8.461211642103947e-06,198.0,41.95049999999999,-87.65930000000002
Clark/Racine Corral,414.0,124.0,0.00013719530381137832,0.00010470877028837978,snow,no_snow,-3.248653352299854e-05,538.0,41.950436,-87.6593212
Clifton Ave & Armitage Ave,7085.0,2761.0,0.002347895477061873,0.0023314589900501337,snow,no_snow,-1.643648701173941e-05,9846.0,41.918216,-87.656936
