condition_type,day_type,condition_value,end_station_name,return_count
cold,weekday,mild,Campbell Ave & Montrose Ave,2186
cold,weekday,mild,Campbell Ave & North Ave,3505
cold,weekday,mild,Canal St & Adams St,17029
cold,weekday,mild,Canal St & Harrison St,2135
cold,weekday,mild,Canal St & Jackson Blvd,9339
cold,weekday,mild,Canal St & Madison St,22816
cold,weekday,mild,Canal St & Monroe St,7645
cold,weekday,mild,Canal St & Taylor St,3251
cold,weekday,mild,Cannon Dr & Fullerton Ave,2648
cold,weekday,mild,Carpenter St & 63rd St,15
cold,weekday,mild,Carpenter St & Fulton St,718
cold,weekday,mild,Carpenter St & Huron St,5470
cold,weekday,mild,Central & Elston,103
cold,weekday,mild,Central Ave & Altgeld St,158
cold,weekday,mild,Central Ave & Chicago Ave,90
cold,weekday,mild,Central Ave & Harrison St,24
cold,weekday,mild,Central Ave & Lake St,101
cold,weekday,mild,Central Ave & Madison St,53
cold,weekday,mild,Central Ave & Parker Ave,119
cold,weekday,mild,Central Ave & Roscoe St,83
cold,weekday,mild,Central Ave & Wellington Ave,76
cold,weekday,mild,Central Park & Augusta Blvd,219
cold,weekday,mild,Central Park Ave & 24th St,153
cold,weekday,mild,Central Park Ave & 66th St,15
cold,weekday,mild,Central Park Ave & Ardmore Ave,344
cold,weekday,mild,Central Park Ave & Bloomingdale Ave,1482
cold,weekday,mild,Central Park Ave & Douglas Blvd,57
cold,weekday,mild,Central Park Ave & Elbridge Ave,1962
cold,weekday,mild,Central Park Ave & North Ave,788
cold,weekday,mild,Central Park Ave & Ogden Ave,301
cold,weekday,mild,Central Park Ave & Ohio St,76
cold,weekday,mild,Central Park Ave & Washington Blvd,63
cold,weekday,mild,Central Park Blvd & 5th Ave,144
cold,weekday,mild,Central St & Girard Ave,551
cold,weekday,mild,Central St Metra,773
cold,weekday,mild,Cherry Ave & Blackhawk St,1543
cold,weekday,mild,Chicago Ave & Sheridan Rd,3230
cold,weekday,mild,Chicago Ave & Washington St,1851
cold,weekday,mild,Chicago State University,160
cold,weekday,mild,Christiana Ave & Lawrence Ave,1271
cold,weekday,mild,Cicero Ave & Flournoy St,41
cold,weekday,mild,Cicero Ave & Lake St,37
cold,weekday,mild,Cicero Ave & Quincy St,35
cold,weekday,mild,Cicero Ave & Roscoe Ave,141
cold,weekday,mild,Cicero Ave & Wellington Ave,58
cold,weekday,mild,Cicero Ave & Wrightwood Ave,209
cold,weekday,mild,Cityfront Plaza Dr & Pioneer Ct,7301
cold,weekday,mild,Claremont Ave & Hirsch St,1412
cold,weekday,mild,Clarendon Ave & Gordon Ter,8354
cold,weekday,mild,Clarendon Ave & Junior Ter,6910
cold,weekday,mild,Clarendon Ave & Leland Ave,4134
cold,weekday,mild,Clark St & 9th St (AMLI),2570
cold,weekday,mild,Clark St & Arlington Pl,2395
cold,weekday,mild,Clark St & Armitage Ave,14515
cold,weekday,mild,Clark St & Berwyn Ave,6674
cold,weekday,mild,Clark St & Bryn Mawr Ave,4608
cold,weekday,mild,Clark St & Chicago Ave,7147
cold,weekday,mild,Clark St & Columbia Ave,1446
cold,weekday,mild,Clark St & Drummond Pl,9560
cold,weekday,mild,Clark St & Eddy St,1320
cold,weekday,mild,Clark St & Elm St,18852
cold,weekday,mild,Clark St & Elmdale Ave,1678
cold,weekday,mild,Clark St & Fletcher St,458
cold,weekday,mild,Clark St & Grace St,6242
cold,weekday,mild,Clark St & Ida B Wells Dr,5466
cold,weekday,mild,Clark St & Jarvis Ave,838
cold,weekday,mild,Clark St & Lake St,12788
cold,weekday,mild,Clark St & Leland Ave,5052
cold,weekday,mild,Clark St & Lincoln Ave,13638
cold,weekday,mild,Clark St & Lunt Ave,2608
cold,weekday,mild,Clark St & Montrose Ave,4510
cold,weekday,mild,Clark St & Newport St,10335
cold,weekday,mild,Clark St & North Ave,6289
cold,weekday,mild,Clark St & Schiller St,9114
cold,weekday,mild,Clark St & Schreiber Ave,1947
cold,weekday,mild,Clark St & Touhy Ave,518
cold,weekday,mild,Clark St & Washington St,48
cold,weekday,mild,Clark St & Wellington Ave,8298
cold,weekday,mild,Clark St & Winnemac Ave,8062
cold,weekday,mild,Clark St & Wrightwood Ave,10695
cold,weekday,mild,Clark/Eddy,543
cold,weekday,mild,Clark/Newport,356
cold,weekday,mild,Clark/Newport Corral,561
cold,weekday,mild,Clark/Racine,135
cold,weekday,mild,Clark/Racine Corral,413
cold,weekday,mild,Clifton Ave & Armitage Ave,6628
cold,weekday,mild,Clinton St & 18th St,2160
cold,weekday,mild,Clinton St & Jackson Blvd,18663
cold,weekday,mild,Clinton St & Lake St,12956
cold,weekday,mild,Clinton St & Madison St,21771
cold,weekday,mild,Clinton St & Polk St,781
cold,weekday,mild,Clinton St & Roosevelt Rd,3543
cold,weekday,mild,Clinton St & Tilden St,4369
cold,weekday,mild,Clinton St & Washington Blvd,25033
cold,weekday,mild,Clybourn Ave & Division St,3282
cold,weekday,mild,Clyde Ave & 87th St,70
cold,weekday,mild,Columbus Ave & 79th St,58
cold,weekday,mild,Columbus Ave & 83rd Pl,17
cold,weekday,mild,Columbus Dr & Randolph St,13392
cold,weekday,mild,Commercial Ave & 100th St,15
cold,weekday,mild,Commercial Ave & 130th St,59
cold,weekday,mild,Commercial Ave & 83rd St,86
cold,weekday,mild,Commercial Ave & 90th St,28
cold,weekday,mild,Commercial Ave & 97th St,34
cold,weekday,mild,Conservatory Dr & Lake St,249
cold,weekday,mild,Constance Ave & 95th St,27
cold,weekday,mild,Cornell Ave & Hyde Park Blvd,4014
cold,weekday,mild,Cottage Grove Ave & 111th Pl,23
cold,weekday,mild,Cottage Grove Ave & 43rd St,360
cold,weekday,mild,Cottage Grove Ave & 47th St,384
cold,weekday,mild,Cottage Grove Ave & 49th St,94
cold,weekday,mild,Cottage Grove Ave & 51st St,468
cold,weekday,mild,Cottage Grove Ave & 63rd St,595
cold,weekday,mild,Cottage Grove Ave & 67th St,342
cold,weekday,mild,Cottage Grove Ave & 71st St,39
cold,weekday,mild,Cottage Grove Ave & 78th St,25
cold,weekday,mild,Cottage Grove Ave & 83rd St,126
cold,weekday,mild,Cottage Grove Ave & Oakwood Blvd,682
cold,weekday,mild,Cumberland Ave & Catherine Ave,163
cold,weekday,mild,Daley Center Plaza,16192
cold,weekday,mild,Daley Center Plaza Corral,52
cold,weekday,mild,Damen Ave & 33rd St,22
cold,weekday,mild,Damen Ave & 51st St,51
cold,weekday,mild,Damen Ave & 59th St,57
cold,weekday,mild,Damen Ave & 74th St,27
cold,weekday,mild,Damen Ave & 77th St,32
cold,weekday,mild,Damen Ave & 81st St,83
cold,weekday,mild,Damen Ave & 87th St,39
cold,weekday,mild,Damen Ave & Charleston St,3348
cold,weekday,mild,Damen Ave & Chicago Ave,6397
cold,weekday,mild,Damen Ave & Clybourn Ave,2567
cold,weekday,mild,Damen Ave & Cortland St,6452
cold,weekday,mild,Damen Ave & Cullerton St,1669
cold,weekday,mild,Damen Ave & Division St,5142
cold,weekday,mild,Damen Ave & Evergreen Ave,151
cold,weekday,mild,Damen Ave & Foster Ave,3178
cold,weekday,mild,Damen Ave & Grand Ave,3128
cold,weekday,mild,Damen Ave & Lake St,2830
cold,weekday,mild,Damen Ave & Leland Ave,4076
cold,weekday,mild,Damen Ave & Madison St,1575
cold,weekday,mild,Damen Ave & Melrose Ave,2587
cold,weekday,mild,Damen Ave & Ohio St,130
cold,weekday,mild,Damen Ave & Pershing Rd,197
cold,weekday,mild,Damen Ave & Pierce Ave,8324
cold,weekday,mild,Damen Ave & St Paul Ave,495
cold,weekday,mild,Damen Ave & Sunnyside Ave,2545
cold,weekday,mild,Damen Ave & Thomas St (Augusta Blvd),4877
cold,weekday,mild,Damen Ave & Wabansia Ave,1788
cold,weekday,mild,Damen Ave & Wellington Ave,3075
cold,weekday,mild,Damen Ave & Wicker Park Ave,3427
cold,weekday,mild,Damen Ave/Coulter St,395
cold,weekday,mild,Dan Ryan Woods & 83rd St,142
cold,weekday,mild,Dauphin Ave & 103rd St,53
cold,weekday,mild,Dauphin Ave & 87th St,59
cold,weekday,mild,Dayton St & North Ave,7414
cold,weekday,mild,Dearborn Pkwy & Delaware Pl,14155
cold,weekday,mild,Dearborn St & Adams St,7745
cold,weekday,mild,Dearborn St & Adams St Corral,515
cold,weekday,mild,Dearborn St & Division St,1620
cold,weekday,mild,Dearborn St & Erie St,14495
cold,weekday,mild,Dearborn St & Madison St,96
cold,weekday,mild,Dearborn St & Maple St,1805
cold,weekday,mild,Dearborn St & Monroe St,12116
cold,weekday,mild,Dearborn St & Van Buren St,3809
cold,weekday,mild,Dearborn St & Washington St,25
cold,weekday,mild,Delano Ct & Roosevelt Rd,3515
cold,weekday,mild,Desplaines St & Jackson Blvd,8066
cold,weekday,mild,Desplaines St & Kinzie St,12785
cold,weekday,mild,Desplaines St & Randolph St,4508
cold,weekday,mild,Dodge Ave & Church St,468
cold,weekday,mild,Dodge Ave & Main St,482
cold,weekday,mild,Dodge Ave & Mulford St,271
cold,weekday,mild,Dorchester Ave & 49th St,686
cold,weekday,mild,Dorchester Ave & 53rd St,100
cold,weekday,mild,Dorchester Ave & 63rd St,558
cold,weekday,mild,Doty Ave & 111th St,31
cold,weekday,mild,Drake Ave & Addison St,1363
cold,weekday,mild,Drake Ave & Montrose Ave,922
cold,weekday,mild,Drexel Ave & 60th St,2940
cold,weekday,mild,DuSable Lake Shore Dr & Belmont Ave,10236
cold,weekday,mild,DuSable Lake Shore Dr & Diversey Pkwy,11991
cold,weekday,mild,DuSable Lake Shore Dr & Monroe St,20322
cold,weekday,mild,DuSable Lake Shore Dr & North Blvd,19401
cold,weekday,mild,DuSable Lake Shore Dr & Wellington Ave,9173
cold,weekday,mild,DuSable Museum,377
cold,weekday,mild,Dusable Harbor,11489
cold,weekday,mild,East End Ave & 87th St,30
cold,weekday,mild,Eastlake Ter & Howard St,946
cold,weekday,mild,Eberhart Ave & 131st St,6
cold,weekday,mild,Eberhart Ave & 61st St,204
cold,weekday,mild,Eberhart Ave & 91st St,28
cold,weekday,mild,Eckhart Park,4510
cold,weekday,mild,Eddy/Seminary Corral,798
cold,weekday,mild,Edgebrook Metra,293
cold,weekday,mild,Eggleston Ave & 111th St,39
cold,weekday,mild,Eggleston Ave & 115th St,20
cold,weekday,mild,Eggleston Ave & 69th St,49
cold,weekday,mild,Eggleston Ave & 92nd St,35
cold,weekday,mild,Elizabeth St & 47th St,70
cold,weekday,mild,Elizabeth St & 92nd St,20
cold,weekday,mild,Elizabeth St & Fulton St,5016
cold,weekday,mild,Elizabeth St & Randolph St,6603
cold,weekday,mild,Ellis Ave & 53rd St,3824
cold,weekday,mild,Ellis Ave & 55th St,11344
cold,weekday,mild,Ellis Ave & 58th St,5870
cold,weekday,mild,Ellis Ave & 60th St,11171
cold,weekday,mild,Ellis Ave & 83rd St,54
cold,weekday,mild,Elmwood Ave & Austin St,740
cold,weekday,mild,Elston Ave & Carmen Ave,167
cold,weekday,mild,Elston Ave & Cortland St,8057
cold,weekday,mild,Elston Ave & George St,1044
cold,weekday,mild,Elston Ave & Henderson St,670
cold,weekday,mild,Elston Ave & Wabansia Ave,1910
cold,weekday,mild,Emerald Ave & 28th St,992
cold,weekday,mild,Emerald Ave & 31st St,2275
cold,weekday,mild,Evans Ave & 75th St,13
cold,weekday,mild,Evanston Civic Center,938
cold,weekday,mild,Ewing Ave & 106th St,79
cold,weekday,mild,Ewing Ave & 97th St,15
cold,weekday,mild,Ewing Ave & 98th St,37
cold,weekday,mild,Ewing Ave & Burnham Greenway,56
cold,weekday,mild,Exchange Ave & 79th St,113
cold,weekday,mild,Fairbanks Ct & Grand Ave,10104
cold,weekday,mild,Fairbanks St & Superior St,4463
cold,weekday,mild,Fairfield Ave & 44th St,226
cold,weekday,mild,Fairfield Ave & Pratt Blvd,282
cold,weekday,mild,Fairfield Ave & Roosevelt Rd,172
cold,weekday,mild,Farragut Ave & Central Ave,177
cold,weekday,mild,Federal St & Polk St,10325
cold,weekday,mild,Field Blvd & South Water St,7703
cold,weekday,mild,Field Museum,5388
cold,weekday,mild,Financial Pl & Ida B Wells Dr,6003
cold,weekday,mild,Fort Dearborn Dr & 31st St,772
cold,weekday,mild,Fort Dearborn Dr & 31st St*,2220
cold,weekday,mild,Francisco Ave & 47th St,73
cold,weekday,mild,Francisco Ave & 85th St,73
cold,weekday,mild,Francisco Ave & Bloomingdale Ave,645
cold,weekday,mild,Francisco Ave & Chicago Ave,1273
cold,weekday,mild,Francisco Ave & Foster Ave,1549
cold,weekday,mild,Francisco Ave & Hollywood Ave,48
cold,weekday,mild,Francisco Ave & Montrose Ave,791
cold,weekday,mild,Franciso Ave & Bloomingdale Ave,7
cold,weekday,mild,Franklin St & Adams St,6675
cold,weekday,mild,Franklin St & Adams St (Temp),767
cold,weekday,mild,Franklin St & Adams St Corral,1766
cold,weekday,mild,Franklin St & Chicago Ave,8299
cold,weekday,mild,Franklin St & Illinois St,8455
cold,weekday,mild,Franklin St & Jackson Blvd,10755
cold,weekday,mild,Franklin St & Lake St,9649
cold,weekday,mild,Franklin St & Madison St,299
cold,weekday,mild,Franklin St & Monroe St,16873
cold,weekday,mild,Franklin St & Monroe St Corral,197
cold,weekday,mild,Franklin St & Washington St,3403
cold,weekday,mild,Fullerton & Monitor,30
cold,weekday,mild,Fulton Market,2691
cold,weekday,mild,Glenwood Ave & Morse Ave,2699
cold,weekday,mild,Glenwood Ave & Touhy Ave,978
cold,weekday,mild,Grace St & Central Ave,106
cold,weekday,mild,Grace St & Cicero Ave,216
cold,weekday,mild,Grace/Sheffield,89
cold,weekday,mild,Grace/Sheffield Corral,377
cold,weekday,mild,Granville Ave & Clark St,81
cold,weekday,mild,Granville Ave & Pulaski Rd,77
cold,weekday,mild,Green St & 86th St,1
cold,weekday,mild,Green St & Chicago Ave,1085
cold,weekday,mild,Green St & Lake St,2771
cold,weekday,mild,Green St & Madison St,11794
cold,weekday,mild,Green St & Randolph St*,5781
cold,weekday,mild,Green St & Washington Blvd,4473
cold,weekday,mild,Greenview Ave & Diversey Pkwy,3677
cold,weekday,mild,Greenview Ave & Fullerton Ave,5244
cold,weekday,mild,Greenview Ave & Jarvis Ave,1816
cold,weekday,mild,Greenwood Ave & 47th St,996
cold,weekday,mild,Greenwood Ave & 79th St,28
cold,weekday,mild,Greenwood Ave & 91st St,19
cold,weekday,mild,Greenwood Ave & 97th St,27
cold,weekday,mild,Griffin Museum of Science and Industry,3132
cold,weekday,mild,Hale Ave & 107th St,102
cold,weekday,mild,Halsted St & 104th St,49
cold,weekday,mild,Halsted St & 111th St,19
cold,weekday,mild,Halsted St & 119th St,15
cold,weekday,mild,Halsted St & 123rd St,16
cold,weekday,mild,Halsted St & 18th St,2660
cold,weekday,mild,Halsted St & 21st St,1515
cold,weekday,mild,Halsted St & 35th St,1480
cold,weekday,mild,Halsted St & 37th St,422
cold,weekday,mild,Halsted St & 47th Pl,164
cold,weekday,mild,Halsted St & 51st St,195
cold,weekday,mild,Halsted St & 56th St,30
cold,weekday,mild,Halsted St & 59th St,48
cold,weekday,mild,Halsted St & 63rd St,81
cold,weekday,mild,Halsted St & 69th St,88
cold,weekday,mild,Halsted St & 73rd St,21
cold,weekday,mild,Halsted St & 78th St,42
cold,weekday,mild,Halsted St & 83rd St,14
cold,weekday,mild,Halsted St & 93rd St,30
cold,weekday,mild,Halsted St & 96th St,118
cold,weekday,mild,Halsted St & Archer Ave,1462
cold,weekday,mild,Halsted St & Armitage Ave,939
cold,weekday,mild,Halsted St & Belden St,1271
cold,weekday,mild,Halsted St & Clybourn Ave,11153
cold,weekday,mild,Halsted St & Court Pl,26
cold,weekday,mild,Halsted St & Dickens Ave,7177
cold,weekday,mild,Halsted St & Fulton St,9599
cold,weekday,mild,Halsted St & Lake St,831
cold,weekday,mild,Halsted St & Maxwell St,5930
cold,weekday,mild,Halsted St & Melrose St,182
cold,weekday,mild,Halsted St & North Branch St,792
cold,weekday,mild,Halsted St & Polk St,6749
cold,weekday,mild,Halsted St & Roosevelt Rd,3843
cold,weekday,mild,Halsted St & Roscoe St,8676
cold,weekday,mild,Halsted St & Willow St,5445
cold,weekday,mild,Halsted St & Wrightwood Ave,8495
cold,weekday,mild,Hamilton Park,35
cold,weekday,mild,Hamlin Ave & 62nd Pl,31
cold,weekday,mild,Hamlin Ave & Grand Ave,72
cold,weekday,mild,Hampden Ct & Diversey Ave,1677
cold,weekday,mild,Hampden Ct & Diversey Pkwy,2704
cold,weekday,mild,Harding Ave & 26th St,84
cold,weekday,mild,Harding Ave & 31st St,40
cold,weekday,mild,Harding Ave & Chicago Ave,71
cold,weekday,mild,Harding Ave & Division St,90
cold,weekday,mild,Harlem Ave & Bloomingdale Ave,99
cold,weekday,mild,Harlem Ave & Grace St,32
cold,weekday,mild,Harlem Ave & Irving Park Rd,110
cold,weekday,mild,Harper Ave & 55th St,185
cold,weekday,mild,Harper Ave & 59th St,1495
cold,weekday,mild,Hastings LWS,227
cold,weekday,mild,Hastings St Depot LWS,14
cold,weekday,mild,Hegewisch Metra Station,33
cold,weekday,mild,Hermitage Ave & Polk St,4181
cold,weekday,mild,Higgins Ave & Austin Ave,146
cold,weekday,mild,Homan Ave & 26th St,63
cold,weekday,mild,Homan Ave & 65th St,16
cold,weekday,mild,Homan Ave & 77th St,17
cold,weekday,mild,Homan Ave & Arthington Ave,57
cold,weekday,mild,Homan Ave & Fillmore St,59
cold,weekday,mild,Homewood Ave & 115th St,30
cold,weekday,mild,Honore St & Division St,6422
cold,weekday,mild,Houston Ave & 92nd St,67
cold,weekday,mild,Hoyne Ave & 34th St,170
cold,weekday,mild,Hoyne Ave & 47th St,349
cold,weekday,mild,Hoyne Ave & Balmoral Ave,1251
cold,weekday,mild,Hubbard St Depot,13
cold,weekday,mild,Hudson Ave & Armitage Ave,1230
cold,weekday,mild,Humboldt Blvd & Armitage Ave,2810
cold,weekday,mild,Hyacinth Ave & Milwaukee Ave,203
cold,weekday,mild,Indiana Ave & 103rd St,51
cold,weekday,mild,Indiana Ave & 133rd St,9
cold,weekday,mild,Indiana Ave & 26th St,1679
cold,weekday,mild,Indiana Ave & 31st St,1325
cold,weekday,mild,Indiana Ave & 40th St,205
cold,weekday,mild,Indiana Ave & Roosevelt Rd,12842
cold,weekday,mild,Jefferson St & Monroe St,4056
cold,weekday,mild,Jeffery Blvd & 67th St,294
cold,weekday,mild,Jeffery Blvd & 71st St,264
cold,weekday,mild,Jeffery Blvd & 76th St,44
cold,weekday,mild,Karlov Ave & Armitage Ave,632
cold,weekday,mild,Karlov Ave & Fillmore St,31
cold,weekday,mild,Karlov Ave & Lawrence Ave,335
cold,weekday,mild,Karlov Ave & Madison St,33
cold,weekday,mild,Kedvale Ave & Peterson Ave,100
cold,weekday,mild,Kedzie Ave & 104th St,22
cold,weekday,mild,Kedzie Ave & 110th St,17
cold,weekday,mild,Kedzie Ave & 21st St,352
cold,weekday,mild,Kedzie Ave & 24th St,68
cold,weekday,mild,Kedzie Ave & 38th Pl,50
cold,weekday,mild,Kedzie Ave & 45th St,17
cold,weekday,mild,Kedzie Ave & 48th Pl,478
cold,weekday,mild,Kedzie Ave & 52nd St,63
cold,weekday,mild,Kedzie Ave & 54th Pl,119
cold,weekday,mild,Kedzie Ave & 57th St,376
cold,weekday,mild,Kedzie Ave & 60th St,115
cold,weekday,mild,Kedzie Ave & 66th Pl,63
cold,weekday,mild,Kedzie Ave & 73rd St,24
cold,weekday,mild,Kedzie Ave & 83rd St,33
cold,weekday,mild,Kedzie Ave & Archer Ave,115
cold,weekday,mild,Kedzie Ave & Armitage Ave,489
cold,weekday,mild,Kedzie Ave & Bryn Mawr Ave,579
cold,weekday,mild,Kedzie Ave & Chicago Ave,471
cold,weekday,mild,Kedzie Ave & Foster Ave,713
cold,weekday,mild,Kedzie Ave & George St,968
cold,weekday,mild,Kedzie Ave & Harrison St,90
cold,weekday,mild,Kedzie Ave & Jackson Blvd,90
cold,weekday,mild,Kedzie Ave & Lake St,313
cold,weekday,mild,Kedzie Ave & Leland Ave,1253
cold,weekday,mild,Kedzie Ave & Milwaukee Ave,6296
cold,weekday,mild,Kedzie Ave & Palmer Ct,2671
cold,weekday,mild,Kedzie Ave & Redfield Dr,66
cold,weekday,mild,Kedzie Ave & Roosevelt Rd,84
cold,weekday,mild,Keeler Ave & Carmen Ave,218
cold,weekday,mild,Keeler Ave & Roosevelt Rd,49
cold,weekday,mild,Kenmore Ave & School St,99
cold,weekday,mild,Kenneth Ave & 50th St,42
cold,weekday,mild,Kenneth Ave & Lawrence Ave,401
cold,weekday,mild,Kenosha Ave & Wellington Ave,218
cold,weekday,mild,Kenton Ave & Madison St,46
cold,weekday,mild,Kenwood Ave & 57th St,96
cold,weekday,mild,Keystone Ave & Fullerton Ave,858
cold,weekday,mild,Keystone Ave & Montrose Ave,702
cold,weekday,mild,Kilbourn Ave & 49th St,56
cold,weekday,mild,Kilbourn Ave & Belden Ave,407
cold,weekday,mild,Kilbourn Ave & Diversey Ave,274
cold,weekday,mild,Kilbourn Ave & Irving Park Rd,446
cold,weekday,mild,Kilbourn Ave & Milwaukee Ave,294
cold,weekday,mild,Kilbourn Ave & Roscoe St,256
cold,weekday,mild,Kildare & Cermak,17
cold,weekday,mild,Kildare Ave & 26th St,58
cold,weekday,mild,Kildare Ave & 47th St,57
cold,weekday,mild,Kildare Ave & 55th St,34
cold,weekday,mild,Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),13
cold,weekday,mild,Kildare Ave & Archer Ave,34
cold,weekday,mild,Kildare Ave & Chicago Ave,78
cold,weekday,mild,Kildare Ave & Division St,100
cold,weekday,mild,Kildare Ave & Montrose Ave,370
cold,weekday,mild,Kildare Ave & North Ave,220
cold,weekday,mild,Kilpatrick Ave & Grand Ave,225
cold,weekday,mild,Kilpatrick Ave & Parker Ave,128
cold,weekday,mild,Kimball Ave & Belmont Ave,2608
cold,weekday,mild,Kimbark Ave & 53rd St,8615
cold,weekday,mild,Kingsbury St & Erie St,13071
cold,weekday,mild,Kingsbury St & Kinzie St,27620
cold,weekday,mild,Kingsbury St & Kinzie St 1,67
cold,weekday,mild,Kingsbury St & Kinzie St 2,78
cold,weekday,mild,Knox Ave & Marquette Ave,45
cold,weekday,mild,Knox Ave & Montrose Ave,626
cold,weekday,mild,Komensky Ave & 31st St,125
cold,weekday,mild,Komensky Ave & 47th St,98
cold,weekday,mild,Komensky Ave & 55th St,30
cold,weekday,mild,Kosciuszko Park,1446
cold,weekday,mild,Kostner Ave & 63rd St,121
cold,weekday,mild,Kostner Ave & Adams St,55
cold,weekday,mild,Kostner Ave & Belmont Ave,207
