end_station_name,end_lat,end_lng,return_count_weekday,return_count_weekend,total_return_count,weekday_station_share,weekend_station_share,total_return_share,weekend_minus_weekday_share_normalized,weekday_minus_weekend_share_normalized,share_difference_orientation
Central Park Ave & Elbridge Ave,41.93533728263,-87.71688929350002,2050.0,1062.0,3112.0,0.0006621951802527583,0.0008816819369771759,0.0007236738072869674,0.00021948675672441758,-0.00021948675672441758,weekend_oriented
Leavitt St & Armitage Ave,41.917805,-87.68243699999998,3513.0,1631.0,5144.0,0.0011347764235258243,0.0013540708467135348,0.0011962011775977378,0.00021929442318771044,-0.00021929442318771044,weekend_oriented
Michigan Ave & 14th St,41.864059,-87.623727,7268.0,3090.0,10358.0,0.0023477241805253887,0.002565345748831896,0.0024086803649994884,0.0002176215683065072,-0.0002176215683065072,weekend_oriented
Damen Ave & Charleston St,41.920082,-87.677855,3639.0,1669.0,5308.0,0.001175477200458433,0.0013856187879613057,0.0012343382291385677,0.0002101415875028728,-0.0002101415875028728,weekend_oriented
Archer Ave & Wentworth Ave,41.8546868,-87.6308531,802.0,565.0,1367.0,0.00025906367539644496,0.00046906807381554087,0.0003178862771726492,0.0002100043984190959,-0.0002100043984190959,weekend_oriented
Honore St & Division St,41.903119,-87.673935,7017.0,2983.0,10000.0,0.0022666456486993194,0.0024765133879500146,0.002325429972001823,0.00020986773925069525,-0.00020986773925069525,weekend_oriented
California Ave & Montrose Ave,41.961068,-87.69543899999998,2240.0,1122.0,3362.0,0.0007235693676908188,0.0009314944757894458,0.000781809556587013,0.00020792510809862692,-0.00020792510809862692,weekend_oriented
Damen Ave & Clybourn Ave,41.931931,-87.677856,2782.0,1329.0,4111.0,0.0008986473129088652,0.0011033477346917766,0.0009559842614899495,0.00020470042178291137,-0.00020470042178291137,weekend_oriented
Campbell Ave & Fullerton Ave,41.92463247165,-87.6893070063,1604.0,870.0,2474.0,0.0005181273507928899,0.0007222818127779124,0.000575311375073251,0.00020415446198502251,-0.00020415446198502251,weekend_oriented
Clark St & Montrose Ave,41.961588,-87.666036,4838.0,2124.0,6962.0,0.0015627806253965095,0.0017633638739543518,0.0016189643465076692,0.00020058324855784233,-0.00020058324855784233,weekend_oriented
Broadway & Berwyn Ave,41.97836100000001,-87.659789,5000.0,2182.0,7182.0,0.001615110195738435,0.0018115159948062125,0.0016701238058917094,0.00019640579906777763,-0.00019640579906777763,weekend_oriented
Hoyne Ave & Balmoral Ave,41.979851,-87.681932,1412.0,784.0,2196.0,0.000456107119276534,0.0006508838404803257,0.0005106644218516004,0.00019477672120379175,-0.00019477672120379175,weekend_oriented
Lincoln Ave & Byron St,41.952372,-87.677296,2995.0,1390.0,4385.0,0.0009674510072473225,0.001153990482484251,0.0010197010427227995,0.00018653947523692858,-0.00018653947523692858,weekend_oriented
Dearborn St & Division St,41.9043,-87.62991,1874.0,952.0,2826.0,0.0006053433013627654,0.0007903589491546812,0.0006571665100877152,0.00018501564779191577,-0.00018501564779191577,weekend_oriented
Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,3286.0,1499.0,4785.0,0.0010614504206392995,0.0012444832613265411,0.0011127182416028724,0.00018303284068724168,-0.00018303284068724168,weekend_oriented
Blue Island Ave & 18th St,41.857556,-87.661535,3378.0,1531.0,4909.0,0.0010911684482408867,0.001271049948693085,0.0011415535732556949,0.00017988150045219835,-0.00017988150045219835,weekend_oriented
W Armitage Ave & N Sheffield Ave,41.917805,-87.653449,2720.0,1274.0,3994.0,0.0008786199464817085,0.0010576862407805294,0.0009287767308175282,0.00017906629429882085,-0.00017906629429882085,weekend_oriented
Milwaukee Ave & Rockwell St,41.92032879364165,-87.69308613427661,2574.0,1215.0,3789.0,0.0008314587287661463,0.001008703910948464,0.0008811054163914908,0.00017724518218231765,-0.00017724518218231765,weekend_oriented
Sheridan Rd & Greenleaf Ave,42.01058656284,-87.66241209479999,1337.0,731.0,2068.0,0.00043188046634045745,0.0006068827645294873,0.000480898918209977,0.0001750022981890299,-0.0001750022981890299,weekend_oriented
The Salt Shed,41.90689,-87.65978,895.0,555.0,1450.0,0.00028910472503717986,0.0004607659840134959,0.00033718734594026436,0.00017166125897631601,-0.00017166125897631601,weekend_oriented
Troy St & North Ave,41.909769301690005,-87.7052804871,1199.0,672.0,1871.0,0.00038730342493807667,0.000557900434697422,0.0004350879477615411,0.00017059700975934533,-0.00017059700975934533,weekend_oriented
Halsted St & Willow St,41.913865,-87.648755,5938.0,2513.0,8451.0,0.0019181048684589652,0.0020863151672539013,0.001965220869338741,0.00016821029879493608,-0.00016821029879493608,weekend_oriented
Damen Ave & Melrose Ave,41.9406,-87.6785,2726.0,1263.0,3989.0,0.0008805580787165947,0.0010485539419982798,0.0009276140158315273,0.00016799586328168506,-0.00016799586328168506,weekend_oriented
Halsted St & Armitage Ave,41.91823000000001,-87.64878999999999,1123.0,634.0,1757.0,0.00036275374996285245,0.0005263524934496512,0.00040857804608072034,0.0001635987434867987,-0.0001635987434867987,weekend_oriented
Clark St & Schreiber Ave,41.999245,-87.671249,2119.0,1021.0,3140.0,0.0006844837009539487,0.0008476433687887915,0.0007301850112085724,0.00016315966783484283,-0.00016315966783484283,weekend_oriented
Lincoln Ave & Waveland Ave,41.948797,-87.675278,3124.0,1410.0,4534.0,0.001009120850297374,0.0011705946620883408,0.0010543499493056265,0.00016147381179096678,-0.00016147381179096678,weekend_oriented
Damen Ave & Foster Ave,41.9758109755749,-87.67950989857908,3455.0,1536.0,4991.0,0.0011160411452552585,0.0012752009935941076,0.0011606220990261098,0.00015915984833884912,-0.00015915984833884912,weekend_oriented
California Ave & North Ave,41.910044,-87.697167,2470.0,1151.0,3621.0,0.0007978644366947868,0.0009555705362153761,0.0008420381928618602,0.00015770609952058933,-0.00015770609952058933,weekend_oriented
Richmond St & Diversey Ave,41.93190196886,-87.7011951301,1863.0,914.0,2777.0,0.0006017900589321408,0.0007588110079069103,0.0006457719032249063,0.00015702094897476955,-0.00015702094897476955,weekend_oriented
Clark/Newport Corral,41.9449411,-87.654611,576.0,413.0,989.0,0.0001860606945490677,0.0003428763088244573,0.0002299850242309803,0.00015681561427538962,-0.00015681561427538962,weekend_oriented
California Ave & Cortez St,41.900363,-87.696704,3742.0,1642.0,5384.0,0.0012087484704906446,0.0013632031454957842,0.0012520114969257815,0.0001544546750051395,-0.0001544546750051395,weekend_oriented
South Shore Dr & 71st St,41.7664094567,-87.5656875719,770.0,485.0,1255.0,0.00024872697014371894,0.0004026513553991811,0.00029184146148622883,0.00015392438525546213,-0.00015392438525546213,weekend_oriented
Seeley Ave & Roscoe St,41.943403,-87.679618,3473.0,1536.0,5009.0,0.0011218555419599168,0.0012752009935941076,0.0011648078729757131,0.0001533454516341908,-0.0001533454516341908,weekend_oriented
Wabash Ave & Roosevelt Rd,41.867227,-87.625961,12698.0,5124.0,17822.0,0.0041017338530973295,0.004253990814567843,0.004144381296101649,0.00015225696147051337,-0.00015225696147051337,weekend_oriented
Hudson Ave & Armitage Ave,41.91818,-87.63999999999999,1347.0,706.0,2053.0,0.00043511068673193434,0.0005861275400243749,0.0004774107732519743,0.00015101685329244058,-0.00015101685329244058,weekend_oriented
Clark St & Eddy St,41.94628,-87.65627,1503.0,765.0,2268.0,0.00048550212483897354,0.0006351098698564403,0.0005274075176500135,0.00014960774501746672,-0.00014960774501746672,weekend_oriented
State St & Randolph St,41.88462107257936,-87.62783423066139,8847.0,3622.0,12469.0,0.0028577759803395868,0.0030070169263006884,0.0028995786320890732,0.0001492409459611017,-0.0001492409459611017,weekend_oriented
Sheffield Ave & Kingsbury St,41.91052201283299,-87.653106010569,8290.0,3404.0,11694.0,0.002677852704534325,0.0028260313686161082,0.002719357809258932,0.00014817866408178317,-0.00014817866408178317,weekend_oriented
Leavitt St & Addison St,41.946655,-87.683359,1751.0,859.0,2610.0,0.0005656115905475999,0.000713149513995663,0.0006069372226924759,0.00014753792344806313,-0.00014753792344806313,weekend_oriented
Mies van der Rohe Way & Chestnut St,41.8985866514,-87.6219152258,10250.0,4165.0,14415.0,0.0033109759012637913,0.00345782040255173,0.0033521073046406283,0.00014684450128793882,-0.00014684450128793882,weekend_oriented
Lincoln Ave & Dickens Ave,41.92012,-87.6416,1377.0,712.0,2089.0,0.00044480134790636494,0.0005911087939056019,0.0004857823211511809,0.00014630744599923693,-0.00014630744599923693,weekend_oriented
Ashland Ave & Belle Plaine Ave,41.9557944253819,-87.66915741480612,1712.0,841.0,2553.0,0.0005530137310208401,0.0006982057523519821,0.0005936822718520655,0.00014519202133114197,-0.00014519202133114197,weekend_oriented
Kedzie Ave & Palmer Ct,41.921525,-87.707322,2911.0,1303.0,4214.0,0.0009403171559589168,0.0010817623012064597,0.0009799361902015683,0.00014144514524754297,-0.00014144514524754297,weekend_oriented
Ashland Ave & Wellington Ave,41.936083,-87.669807,4329.0,1854.0,6183.0,0.001398362407470337,0.0015392074492991375,0.0014378133516887272,0.00014084504182880053,-0.00014084504182880053,weekend_oriented
Lake Park Ave & 35th St,41.83127423549,-87.6087991946,1411.0,718.0,2129.0,0.0004557840972373863,0.0005960900477868289,0.0004950840410391881,0.00014030595054944262,-0.00014030595054944262,weekend_oriented
Michigan Ave & 18th St,41.857926,-87.62433600000001,5740.0,2402.0,8142.0,0.0018541465047077232,0.001994161970451202,0.0018933650832038845,0.00014001546574347878,-0.00014001546574347878,weekend_oriented
Ashland Ave & Blackhawk St,41.907066,-87.667252,5310.0,2229.0,7539.0,0.0017152470278742177,0.001850535816875824,0.0017531416558921745,0.00013528878900160636,-0.00013528878900160636,weekend_oriented
Lincoln Ave & Montana St,41.926570000000005,-87.65059999999998,1040.0,567.0,1607.0,0.00033594292071359444,0.00047072849177594983,0.000373696596500693,0.0001347855710623554,-0.0001347855710623554,weekend_oriented
Damen Ave & Wellington Ave,41.93588,-87.67842000000002,3252.0,1424.0,4676.0,0.001050467671308278,0.0011822175878112037,0.0010873710549080525,0.00013174991650292565,-0.00013174991650292565,weekend_oriented
Archer & Wentworth,41.8546868,-87.6308531,540.0,366.0,906.0,0.00017443190113975097,0.00030385648675484593,0.00021068395546336517,0.00012942458561509496,-0.00012942458561509496,weekend_oriented
Calumet Ave & 21st St,41.85418424947,-87.6191537415,3458.0,1499.0,4957.0,0.0011170102113727016,0.0012444832613265411,0.0011527156371213038,0.00012747304995383959,-0.00012747304995383959,weekend_oriented
Milwaukee Ave & Armitage Ave,41.91771000000001,-87.68864,721.0,425.0,1146.0,0.0002328988902254823,0.0003528388165869113,0.0002664942747914089,0.00011993992636142898,-0.00011993992636142898,weekend_oriented
Ravenswood Ave & Berteau Ave,41.957921,-87.673567,2958.0,1294.0,4252.0,0.000955499191798858,0.0010742904203846191,0.0009887728240951753,0.00011879122858576114,-0.00011879122858576114,weekend_oriented
Sheffield Ave & Willow St,41.913688,-87.652855,6029.0,2488.0,8517.0,0.0019474998740214048,0.0020655599427487886,0.001980568707153953,0.00011806006872738372,-0.00011806006872738372,weekend_oriented
Damen Ave & Leland Ave,41.967081,-87.679076,4418.0,1860.0,6278.0,0.0014271113689544811,0.0015441887031803646,0.0014599049364227446,0.00011707733422588345,-0.00011707733422588345,weekend_oriented
St. Louis Ave & Fullerton Ave,41.92481559681187,-87.71449506282805,2075.0,948.0,3023.0,0.0006702707312314504,0.0007870381132338633,0.0007029774805361512,0.00011676738200241282,-0.00011676738200241282,weekend_oriented
Stony Island Ave & 63rd St,41.780506,-87.586853,374.0,286.0,660.0,0.00012081024264123492,0.00023743976833848617,0.00015347837815212032,0.00011662952569725124,-0.00011662952569725124,weekend_oriented
Clark St & Elmdale Ave,41.99086044812557,-87.66972362995148,1825.0,850.0,2675.0,0.0005895152214445287,0.0007056776331738225,0.0006220525175104877,0.00011616241172929384,-0.00011616241172929384,weekend_oriented
Leavitt St & North Ave,41.91026962479713,-87.68234483279865,3718.0,1581.0,5299.0,0.0012009959415511002,0.00131256039770331,0.0012322453421637662,0.00011156445615220973,-0.00011156445615220973,weekend_oriented
Rockwell St & Fletcher St,41.93877151938426,-87.69298122576966,1166.0,588.0,1754.0,0.000376643697646203,0.0004881628803602443,0.00040788041708911976,0.0001115191827140413,-0.0001115191827140413,weekend_oriented
LaSalle Dr & Huron St,41.894877,-87.632326,6957.0,2841.0,9798.0,0.002247264326350458,0.0023586237127609763,0.0022784562865673865,0.00011135938641051828,-0.00011135938641051828,weekend_oriented
Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,4428.0,1856.0,6284.0,0.0014303415893459578,0.0015408678672595465,0.0014613001944059456,0.00011052627791358874,-0.00011052627791358874,weekend_oriented
Lincoln Ave & Addison St,41.946176,-87.673308,2732.0,1196.0,3928.0,0.0008824962109514808,0.0009929299403245784,0.0009134288930023162,0.00011043372937309768,-0.00011043372937309768,weekend_oriented
Lincoln Ave & Belle Plaine Ave,41.95600355078549,-87.68016144633293,3354.0,1437.0,4791.0,0.0010834159193013422,0.0011930103045538624,0.0011141134995860734,0.00010959438525252017,-0.00010959438525252017,weekend_oriented
Paulina Ave & North Ave,41.90985465216731,-87.66993016004562,4543.0,1897.0,6440.0,0.0014674891238479419,0.001574906435447931,0.001497576901969174,0.00010741731159998914,-0.00010741731159998914,weekend_oriented
Greenview Ave & Diversey Pkwy,41.93258963429789,-87.66593635082245,3947.0,1665.0,5612.0,0.0012749679885159205,0.0013822979520404877,0.001305031300287423,0.00010732996352456718,-0.00010732996352456718,weekend_oriented
State St & Harrison St,41.874053,-87.627716,4946.0,2052.0,6998.0,0.0015976670056244598,0.001703588827379628,0.0016273358944068758,0.00010592182175516818,-0.00010592182175516818,weekend_oriented
Burling St & Armitage Ave,41.91808,-87.64728,596.0,354.0,950.0,0.00019252113533202144,0.00029389397899239197,0.0002209158473401732,0.00010137284366037053,-0.00010137284366037053,weekend_oriented
Paulina St & Montrose Ave,41.961507,-87.67138699999998,3282.0,1397.0,4679.0,0.0010601583324827085,0.0011598019453456824,0.001088068683899653,9.964361286297387e-05,-9.964361286297387e-05,weekend_oriented
Broadway & Sunnyside Ave,41.963419,-87.656069,1742.0,796.0,2538.0,0.0005627043921952708,0.0006608463482427796,0.0005901941268940627,9.81419560475089e-05,-9.81419560475089e-05,weekend_oriented
Sheffield Ave & Wellington Ave,41.936253484169214,-87.6526620968688,9145.0,3675.0,12820.0,0.0029540365480055972,0.0030510180022515266,0.0029812012241063374,9.698145424592939e-05,-9.698145424592939e-05,weekend_oriented
Sheridan Rd & Loyola Ave,42.00104377979,-87.6611982433,2678.0,1158.0,3836.0,0.0008650530208375057,0.0009613819990768076,0.0008920349372598993,9.632897823930186e-05,-9.632897823930186e-05,weekend_oriented
Halsted St & Archer Ave,41.847203,-87.646795,1624.0,747.0,2371.0,0.0005245877915758437,0.0006201661082127593,0.0005513594463616323,9.55783166369156e-05,-9.55783166369156e-05,weekend_oriented
Ashland Ave & 13th St,41.86523400000001,-87.66650700000001,2189.0,965.0,3154.0,0.0007070952436942868,0.0008011516658973397,0.000733440613169375,9.405642220305292e-05,-9.405642220305292e-05,weekend_oriented
California Ave & Byron St,41.95216219326,-87.698051113,1724.0,784.0,2508.0,0.0005568899954906123,0.0006508838404803257,0.0005832178369780572,9.39938449897134e-05,-9.39938449897134e-05,weekend_oriented
Leavitt St & Lawrence Ave,41.968885,-87.684001,2439.0,1061.0,3500.0,0.0007878507534812085,0.0008808517279969714,0.0008139004902006381,9.300097451576288e-05,-9.300097451576288e-05,weekend_oriented
Wabansia & Milwaukee,41.913754,-87.6826658,945.0,476.0,1421.0,0.0003052558269945642,0.0003951794745773406,0.00033044359902145904,8.992364758277641e-05,-8.992364758277641e-05,weekend_oriented
Central St Metra,42.063598,-87.69873,835.0,432.0,1267.0,0.0002697234026883186,0.00035865027944834274,0.000294631977452631,8.892687676002414e-05,-8.892687676002414e-05,weekend_oriented
Chicago Ave & Sheridan Rd,42.050491,-87.677821,3545.0,1484.0,5029.0,0.0011451131287785502,0.0012320301266234737,0.0011694587329197168,8.691699784492348e-05,-8.691699784492348e-05,weekend_oriented
Halsted St & Belden St,41.92365,-87.64894,1377.0,640.0,2017.0,0.00044480134790636494,0.0005313337473308781,0.00046903922535276773,8.653239942451316e-05,-8.653239942451316e-05,weekend_oriented
Greenview Ave & Jarvis Ave,42.015962,-87.66857,2024.0,889.0,2913.0,0.0006537966072349184,0.0007380557834017979,0.0006773977508441311,8.425917616687953e-05,-8.425917616687953e-05,weekend_oriented
Ashland Ave & Grace St,41.950771514725965,-87.66872750341331,3618.0,1509.0,5127.0,0.0011686937376363315,0.001252785351128586,0.0011922479466453346,8.409161349225451e-05,-8.409161349225451e-05,weekend_oriented
Cottage Grove Ave & Oakwood Blvd,41.822985,-87.6071,704.0,373.0,1077.0,0.0002274075155599716,0.0003096679496162774,0.00025044880798459634,8.226043405630578e-05,-8.226043405630578e-05,weekend_oriented
Leavitt St & Belmont Ave,41.939354,-87.683282,3025.0,1268.0,4293.0,0.000977141668421753,0.0010527049868993023,0.0009983070869803827,7.55633184775493e-05,-7.55633184775493e-05,weekend_oriented
California Ave & Altgeld St,41.92669,-87.697668,2161.0,929.0,3090.0,0.0006980506265981515,0.0007712641426099778,0.0007185578613485633,7.321351601182629e-05,-7.321351601182629e-05,weekend_oriented
Greenview Ave & Fullerton Ave,41.92533,-87.6658,5695.0,2303.0,7998.0,0.0018396105129460773,0.0019119712814109568,0.001859878891607058,7.236076846487945e-05,-7.236076846487945e-05,weekend_oriented
California Ave & Fletcher St,41.93842879148,-87.698007756,2152.0,921.0,3073.0,0.0006951434282458223,0.0007646224707683418,0.0007146046303961603,6.947904252251947e-05,-6.947904252251947e-05,weekend_oriented
Emerald Ave & 31st St,41.83819799627639,-87.64514298911445,2532.0,1068.0,3600.0,0.0008178918031219434,0.0008866631908584029,0.0008371547899206563,6.87713877364595e-05,-6.87713877364595e-05,weekend_oriented
Wentworth Ave & 35th St,41.830777,-87.632504,1271.0,577.0,1848.0,0.0004105610117567101,0.00047903058157799483,0.00042973945882593693,6.84695698212847e-05,-6.84695698212847e-05,weekend_oriented
Kostner Ave & Bryn Mawr Ave,41.982765,-87.738094,195.0,158.0,353.0,6.298929763379896e-05,0.00013117301887231053,8.208767801166435e-05,6.818372123851158e-05,-6.818372123851158e-05,weekend_oriented
