end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,end_lat,end_lng,total_return_count,weekend_minus_weekday_share,weekday_minus_weekend_share,weekend_weekday_share_ratio,orientation
Merrimac Park,155.0,82.0,4.996285020331656e-05,6.792555359326178e-05,41.95261,-87.78535,237.0,1.7962703389945215e-05,-1.7962703389945215e-05,1.359513994955354,weekend_oriented
Michigan Ave & 105th St,50.0,29.0,1.6117048452682762e-05,2.4022451880543802e-05,41.70346,-87.62037,79.0,7.90540342786104e-06,-7.90540342786104e-06,1.490469019935551,weekend_oriented
Michigan Ave & 11th St,466.0,166.0,0.00015021089157900335,0.00013750782800587142,41.86959,-87.623961,632.0,-1.2703063573131924e-05,1.2703063573131924e-05,0.9154323706359107,weekday_oriented
Michigan Ave & 14th St,7268.0,3090.0,0.0023427741630819665,0.002559633665892426,41.864059,-87.623727,10358.0,0.0002168595028104593,-0.0002168595028104593,1.092565221890596,weekend_oriented
Michigan Ave & 18th St,5740.0,2402.0,0.0018502371623679813,0.001989721704036766,41.857926,-87.62433600000001,8142.0,0.00013948454166878453,-0.00013948454166878453,1.0753873444542235,weekend_oriented
Michigan Ave & 8th St,9895.0,6152.0,0.003189563888785919,0.005096073240313982,41.87277296771354,-87.62398098838872,16047.0,0.001906509351528063,-0.001906509351528063,1.5977333642689302,weekend_oriented
Michigan Ave & Ida B Wells Dr,4459.0,2173.0,0.0014373183810102489,0.0018000271702214373,41.876203,-87.624464,6632.0,0.00036270878921118837,-0.00036270878921118837,1.252350865091829,weekend_oriented
Michigan Ave & Jackson Blvd,7903.0,3615.0,0.0025474606784310376,0.002994522880971236,41.878345598237544,-87.62415080552178,11518.0,0.0004470622025401984,-0.0004470622025401984,1.1754932002806577,weekend_oriented
Michigan Ave & Lake St,14404.0,4544.0,0.00464299931824885,0.0037640697015583115,41.886022,-87.624398,18948.0,-0.0008789296166905386,0.0008789296166905386,0.8106979202142215,weekday_oriented
Michigan Ave & Madison St,5693.0,2224.0,0.0018350871368224594,0.0018422735511148074,41.882134,-87.625125,7917.0,7.186414292347995e-06,-7.186414292347995e-06,1.003916113971938,weekend_oriented
Michigan Ave & Oak St,21157.0,13471.0,0.006819767882268185,0.011158843078717434,41.90096039009614,-87.62377663865593,34628.0,0.004339075196449249,-0.004339075196449249,1.6362495960429257,weekend_oriented
Michigan Ave & Pearson St,6057.0,2393.0,0.0019524192495579899,0.0019822664603497005,41.89766,-87.62351,8450.0,2.984721079171064e-05,-2.984721079171064e-05,1.015287288071545,weekend_oriented
Michigan Ave & Washington St,16265.0,5556.0,0.005242875861657703,0.004602370436148323,41.88398406449815,-87.62468397185215,21821.0,-0.0006405054255093799,0.0006405054255093799,0.8778332121065946,weekday_oriented
Midway Orange Line,383.0,89.0,0.00012345659114754997,7.372407646097926e-05,41.78692,-87.73892,472.0,-4.973251468657071e-05,4.973251468657071e-05,0.597169244723615,weekday_oriented
Mies van der Rohe Way & Chestnut St,10250.0,4165.0,0.0033039949327999664,0.003450121106291894,41.8985866514,-87.6219152258,14415.0,0.00014612617349192775,-0.00014612617349192775,1.0442271045316007,weekend_oriented
Mies van der Rohe Way & Chicago Ave,9251.0,3247.0,0.002981976304715365,0.002689686250211232,41.89694462637082,-87.62175768613815,12498.0,-0.0002922900545041327,0.0002922900545041327,0.901981127072316,weekday_oriented
Millard Ave & 26th St,150.0,65.0,4.835114535804829e-05,5.384342662880507e-05,41.84453112462163,-87.71592199802399,215.0,5.4922812707567815e-06,-5.4922812707567815e-06,1.1135891950623156,weekend_oriented
Millennium Park,17129.0,10356.0,0.005521378458920061,0.008578500402583159,41.8810317,-87.62408432,27485.0,0.0030571219436630976,-0.0030571219436630976,1.5536880713250318,weekend_oriented
Milwaukee & Fullerton,44.0,37.0,1.4183002638360831e-05,3.0649335157935196e-05,41.92469,-87.7006,81.0,1.6466332519574363e-05,-1.6466332519574363e-05,2.1609087321403155,weekend_oriented
Milwaukee Ave & Agatite Ave,285.0,148.0,9.186717618029176e-05,0.00012259734063174078,41.9615,-87.75489,433.0,3.0730164451449026e-05,-3.0730164451449026e-05,1.3345028249079518,weekend_oriented
Milwaukee Ave & Ainslie St,1317.0,383.0,0.00042452305624366397,0.000317262036905113,41.96861,-87.76108,1700.0,-0.00010726101933855099,0.00010726101933855099,0.7473381831700336,weekday_oriented
Milwaukee Ave & Armitage Ave,721.0,425.0,0.00023240783868768545,0.0003520531741114178,41.91771000000001,-87.68864,1146.0,0.00011964533542373234,-0.00011964533542373234,1.5148054441445473,weekend_oriented
Milwaukee Ave & Cuyler Ave,477.0,196.0,0.00015375664223859356,0.00016235864029608913,41.95446799999999,-87.749594,673.0,8.601998057495571e-06,-8.601998057495571e-06,1.0559451740561123,weekend_oriented
Milwaukee Ave & Fullerton Ave,2463.0,1456.0,0.0007939258067791529,0.0012060927564852336,41.924690375095686,-87.70058124521562,3919.0,0.00041216694970608065,-0.00041216694970608065,1.5191498085046184,weekend_oriented
